date,time,road,speed
14,21,3500006901-3500006900,36
14,22,3500006901-3500006900,35
14,20,3500006900-3500007100,33
14,21,3500006900-3500007100,36
14,22,3500006900-3500007100,35
14,20,3500007100-3500007400,33
14,21,3500007100-3500007400,33
14,22,3500007100-3500007400,36
14,20,3500007400-3500007500,33
14,21,3500007400-3500007500,33
14,22,3500007400-3500007500,36
14,20,3500007500-3500059000,50
14,21,3500007500-3500059000,52
14,22,3500007500-3500059000,51
14,20,3500059000-3500007500,33
14,21,3500059000-3500007500,36
14,22,3500059000-3500007500,28
14,20,3500007500-3500007400,31
14,21,3500007500-3500007400,29
14,22,3500007500-3500007400,35
14,20,3500007400-3500007100,31
14,21,3500007400-3500007100,29
14,22,3500007400-3500007100,35
14,20,3500007100-3500006900,33
14,21,3500007100-3500006900,35
14,22,3500007100-3500006900,38
14,20,3500006900-3500006901,33
14,21,3500006900-3500006901,35
14,22,3500006900-3500006901,38
14,20,3500006901-3500006600,33
14,21,3500006901-3500006600,35
14,22,3500006901-3500006600,38
14,20,3500006600-3500006660,43
14,21,3500006600-3500006660,43
14,22,3500006600-3500006660,45
14,20,3500006660-3500006800,43
14,21,3500006660-3500006800,43
14,22,3500006660-3500006800,45
14,20,3500006800-3500006650,43
14,21,3500006800-3500006650,43
14,22,3500006800-3500006650,45
14,20,3500006650-3500007300,43
14,21,3500006650-3500007300,43
14,22,3500006650-3500007300,45
14,20,3500007300-3500007350,40
14,21,3500007300-3500007350,42
14,22,3500007300-3500007350,48
14,20,3500007350-3500007700,40
14,21,3500007350-3500007700,42
14,22,3500007350-3500007700,48
15,20,3500007700-3500007350,30
15,21,3500007700-3500007350,31
15,22,3500007700-3500007350,34
15,20,3500007350-3500007300,30
15,21,3500007350-3500007300,31
15,22,3500007350-3500007300,34
15,20,3500007300-3500006650,30
15,21,3500007300-3500006650,32
15,22,3500007300-3500006650,32
15,20,3500006650-3500006800,30
15,21,3500006650-3500006800,32
15,22,3500006650-3500006800,32
15,20,3500006800-3500006660,30
15,21,3500006800-3500006660,32
15,22,3500006800-3500006660,32
15,20,3500006660-3500006600,30
15,21,3500006660-3500006600,32
15,22,3500006660-3500006600,32
15,20,3500006600-3500006901,22
15,21,3500006600-3500006901,23
15,22,3500006600-3500006901,30
15,20,3500006901-3500006900,22
15,21,3500006901-3500006900,23
15,22,3500006901-3500006900,30
15,20,3500006900-3500007100,22
15,21,3500006900-3500007100,23
15,22,3500006900-3500007100,30
15,20,3500007100-3500007400,35
15,21,3500007100-3500007400,35
15,22,3500007100-3500007400,37
15,20,3500007400-3500007500,35
15,21,3500007400-3500007500,35
15,22,3500007400-3500007500,37
15,20,3500007500-3500059000,49
15,21,3500007500-3500059000,49
15,22,3500007500-3500059000,50
15,20,3500059000-3500007500,30
15,21,3500059000-3500007500,30
15,22,3500059000-3500007500,38
15,20,3500007500-3500007400,33
15,21,3500007500-3500007400,36
15,22,3500007500-3500007400,35
15,20,3500007400-3500007100,33
15,21,3500007400-3500007100,36
15,22,3500007400-3500007100,35
15,20,3500007100-3500006900,33
15,21,3500007100-3500006900,38
15,22,3500007100-3500006900,38
15,20,3500006900-3500006901,33
15,21,3500006900-3500006901,38
15,22,3500006900-3500006901,38
15,20,3500006901-3500006600,33
15,21,3500006901-3500006600,38
15,22,3500006901-3500006600,38
15,20,3500006600-3500006660,35
15,21,3500006600-3500006660,37
15,22,3500006600-3500006660,35
15,20,3500006660-3500006800,35
15,21,3500006660-3500006800,37
15,22,3500006660-3500006800,35
15,20,3500006800-3500006650,35
15,21,3500006800-3500006650,37
15,22,3500006800-3500006650,35
15,20,3500006650-3500007300,35
15,21,3500006650-3500007300,37
15,22,3500006650-3500007300,35
15,20,3500007300-3500007350,29
15,21,3500007300-3500007350,38
15,22,3500007300-3500007350,44
15,20,3500007350-3500007700,29
15,21,3500007350-3500007700,38
15,22,3500007350-3500007700,44
16,20,3500007700-3500007350,22
16,21,3500007700-3500007350,24
16,22,3500007700-3500007350,26
16,20,3500007350-3500007300,22
16,21,3500007350-3500007300,24
16,22,3500007350-3500007300,26
16,20,3500007300-3500006650,29
16,21,3500007300-3500006650,33
16,22,3500007300-3500006650,34
16,20,3500006650-3500006800,29
16,21,3500006650-3500006800,33
16,22,3500006650-3500006800,34
16,20,3500006800-3500006660,29
16,21,3500006800-3500006660,33
16,22,3500006800-3500006660,34
16,20,3500006660-3500006600,29
16,21,3500006660-3500006600,33
16,22,3500006660-3500006600,34
16,20,3500006600-3500006901,26
16,21,3500006600-3500006901,28
16,22,3500006600-3500006901,36
16,20,3500006901-3500006900,26
16,21,3500006901-3500006900,28
16,22,3500006901-3500006900,36
16,20,3500006900-3500007100,26
16,21,3500006900-3500007100,28
16,22,3500006900-3500007100,36
16,20,3500007100-3500007400,32
16,21,3500007100-3500007400,37
16,22,3500007100-3500007400,32
16,20,3500007400-3500007500,32
16,21,3500007400-3500007500,37
16,22,3500007400-3500007500,32
16,20,3500007500-3500059000,48
16,21,3500007500-3500059000,50
16,22,3500007500-3500059000,51
16,20,3500059000-3500007500,27
16,21,3500059000-3500007500,35
16,22,3500059000-3500007500,37
16,20,3500007500-3500007400,33
16,21,3500007500-3500007400,32
16,22,3500007500-3500007400,34
16,20,3500007400-3500007100,33
16,21,3500007400-3500007100,32
16,22,3500007400-3500007100,34
16,20,3500007100-3500006900,42
16,21,3500007100-3500006900,41
16,22,3500007100-3500006900,38
16,20,3500006900-3500006901,42
16,21,3500006900-3500006901,41
16,22,3500006900-3500006901,38
16,20,3500006901-3500006600,42
16,21,3500006901-3500006600,41
16,22,3500006901-3500006600,38
16,20,3500006600-3500006660,35
16,21,3500006600-3500006660,37
16,22,3500006600-3500006660,47
16,20,3500006660-3500006800,35
16,21,3500006660-3500006800,37
16,22,3500006660-3500006800,47
16,20,3500006800-3500006650,35
16,21,3500006800-3500006650,37
16,22,3500006800-3500006650,47
16,20,3500006650-3500007300,35
16,21,3500006650-3500007300,37
16,22,3500006650-3500007300,47
16,20,3500007300-3500007350,30
16,21,3500007300-3500007350,39
16,22,3500007300-3500007350,47
16,20,3500007350-3500007700,30
16,21,3500007350-3500007700,39
16,22,3500007350-3500007700,47
17,20,3500007700-3500007350,39
17,21,3500007700-3500007350,32
17,22,3500007700-3500007350,32
17,20,3500007350-3500007300,39
17,21,3500007350-3500007300,32
17,22,3500007350-3500007300,32
17,20,3500007300-3500006650,24
17,21,3500007300-3500006650,26
17,22,3500007300-3500006650,31
17,20,3500006650-3500006800,24
17,21,3500006650-3500006800,26
17,22,3500006650-3500006800,31
17,20,3500006800-3500006660,24
17,21,3500006800-3500006660,26
17,22,3500006800-3500006660,31
17,20,3500006660-3500006600,24
17,21,3500006660-3500006600,26
17,22,3500006660-3500006600,31
17,20,3500006600-3500006901,27
17,21,3500006600-3500006901,27
17,22,3500006600-3500006901,31
17,20,3500006901-3500006900,27
17,21,3500006901-3500006900,27
17,22,3500006901-3500006900,31
17,20,3500006900-3500007100,27
17,21,3500006900-3500007100,27
17,22,3500006900-3500007100,31
17,20,3500007100-3500007400,35
17,21,3500007100-3500007400,35
17,22,3500007100-3500007400,32
17,20,3500007400-3500007500,35
17,21,3500007400-3500007500,35
17,22,3500007400-3500007500,32
17,20,3500007500-3500059000,45
17,21,3500007500-3500059000,44
17,22,3500007500-3500059000,48
17,20,3500059000-3500007500,26
17,21,3500059000-3500007500,31
17,22,3500059000-3500007500,25
17,20,3500007500-3500007400,35
17,21,3500007500-3500007400,35
17,22,3500007500-3500007400,37
17,20,3500007400-3500007100,35
17,21,3500007400-3500007100,35
17,22,3500007400-3500007100,37
17,20,3500007100-3500006900,36
17,21,3500007100-3500006900,40
17,22,3500007100-3500006900,42
17,20,3500006900-3500006901,36
17,21,3500006900-3500006901,40
17,22,3500006900-3500006901,42
17,20,3500006901-3500006600,36
17,21,3500006901-3500006600,40
17,22,3500006901-3500006600,42
17,20,3500006600-3500006660,34
17,21,3500006600-3500006660,38
17,22,3500006600-3500006660,40
17,20,3500006660-3500006800,34
17,21,3500006660-3500006800,38
17,22,3500006660-3500006800,40
17,20,3500006800-3500006650,34
17,21,3500006800-3500006650,38
17,22,3500006800-3500006650,40
17,20,3500006650-3500007300,34
17,21,3500006650-3500007300,38
17,22,3500006650-3500007300,40
17,20,3500007300-3500007350,19
17,21,3500007300-3500007350,24
17,22,3500007300-3500007350,32
17,20,3500007350-3500007700,19
17,21,3500007350-3500007700,24
17,22,3500007350-3500007700,32
18,20,3500007700-3500007350,28
18,21,3500007700-3500007350,30
18,22,3500007700-3500007350,27
18,20,3500007350-3500007300,28
18,21,3500007350-3500007300,30
18,22,3500007350-3500007300,27
18,20,3500007300-3500006650,27
18,21,3500007300-3500006650,33
18,22,3500007300-3500006650,33
18,20,3500006650-3500006800,27
18,21,3500006650-3500006800,33
18,22,3500006650-3500006800,33
18,20,3500006800-3500006660,27
18,21,3500006800-3500006660,33
18,22,3500006800-3500006660,33
18,20,3500006660-3500006600,27
18,21,3500006660-3500006600,33
18,22,3500006660-3500006600,33
18,20,3500006600-3500006901,26
18,21,3500006600-3500006901,29
18,22,3500006600-3500006901,29
18,20,3500006901-3500006900,26
18,21,3500006901-3500006900,29
18,22,3500006901-3500006900,29
18,20,3500006900-3500007100,26
18,21,3500006900-3500007100,29
18,22,3500006900-3500007100,29
18,20,3500007100-3500007400,38
18,21,3500007100-3500007400,37
18,22,3500007100-3500007400,38
18,20,3500007400-3500007500,38
18,21,3500007400-3500007500,37
18,22,3500007400-3500007500,38
18,20,3500007500-3500059000,45
18,21,3500007500-3500059000,44
18,22,3500007500-3500059000,44
18,20,3500059000-3500007500,26
18,21,3500059000-3500007500,35
18,22,3500059000-3500007500,47
18,20,3500007500-3500007400,37
18,21,3500007500-3500007400,37
18,22,3500007500-3500007400,38
18,20,3500007400-3500007100,37
18,21,3500007400-3500007100,37
18,22,3500007400-3500007100,38
18,20,3500007100-3500006900,32
18,21,3500007100-3500006900,33
18,22,3500007100-3500006900,33
18,20,3500006900-3500006901,32
18,21,3500006900-3500006901,33
18,22,3500006900-3500006901,33
18,20,3500006901-3500006600,32
18,21,3500006901-3500006600,33
18,22,3500006901-3500006600,33
18,20,3500006600-3500006660,42
18,21,3500006600-3500006660,40
18,22,3500006600-3500006660,44
18,20,3500006660-3500006800,42
18,21,3500006660-3500006800,40
18,22,3500006660-3500006800,44
18,20,3500006800-3500006650,42
18,21,3500006800-3500006650,40
18,22,3500006800-3500006650,44
18,20,3500006650-3500007300,42
18,21,3500006650-3500007300,40
18,22,3500006650-3500007300,44
18,20,3500007300-3500007350,22
18,21,3500007300-3500007350,25
18,22,3500007300-3500007350,36
18,20,3500007350-3500007700,22
18,21,3500007350-3500007700,25
18,22,3500007350-3500007700,36
19,20,3500007700-3500007350,29
19,21,3500007700-3500007350,26
19,22,3500007700-3500007350,31
19,20,3500007350-3500007300,29
19,21,3500007350-3500007300,26
19,22,3500007350-3500007300,31
19,20,3500007300-3500006650,25
19,21,3500007300-3500006650,26
19,22,3500007300-3500006650,27
19,20,3500006650-3500006800,25
19,21,3500006650-3500006800,26
19,22,3500006650-3500006800,27
19,20,3500006800-3500006660,25
19,21,3500006800-3500006660,26
19,22,3500006800-3500006660,27
19,20,3500006660-3500006600,25
19,21,3500006660-3500006600,26
19,22,3500006660-3500006600,27
19,20,3500006600-3500006901,27
19,21,3500006600-3500006901,31
19,22,3500006600-3500006901,35
19,20,3500006901-3500006900,27
19,21,3500006901-3500006900,31
19,22,3500006901-3500006900,35
19,20,3500006900-3500007100,27
19,21,3500006900-3500007100,31
19,22,3500006900-3500007100,35
19,20,3500007100-3500007400,33
19,21,3500007100-3500007400,36
19,22,3500007100-3500007400,44
19,20,3500007400-3500007500,33
19,21,3500007400-3500007500,36
19,22,3500007400-3500007500,44
19,20,3500007500-3500059000,49
19,21,3500007500-3500059000,50
19,22,3500007500-3500059000,47
19,20,3500059000-3500007500,29
19,21,3500059000-3500007500,41
19,22,3500059000-3500007500,44
19,20,3500007500-3500007400,35
19,21,3500007500-3500007400,33
19,22,3500007500-3500007400,34
19,20,3500007400-3500007100,35
19,21,3500007400-3500007100,33
19,22,3500007400-3500007100,34
19,20,3500007100-3500006900,35
19,21,3500007100-3500006900,39
19,22,3500007100-3500006900,40
19,20,3500006900-3500006901,35
19,21,3500006900-3500006901,39
19,22,3500006900-3500006901,40
19,20,3500006901-3500006600,35
19,21,3500006901-3500006600,39
19,22,3500006901-3500006600,40
19,20,3500006600-3500006660,41
19,21,3500006600-3500006660,46
19,22,3500006600-3500006660,47
19,20,3500006660-3500006800,41
19,21,3500006660-3500006800,46
19,22,3500006660-3500006800,47
19,20,3500006800-3500006650,41
19,21,3500006800-3500006650,46
19,22,3500006800-3500006650,47
19,20,3500006650-3500007300,41
19,21,3500006650-3500007300,46
19,22,3500006650-3500007300,47
19,20,3500007300-3500007350,31
19,21,3500007300-3500007350,46
19,22,3500007300-3500007350,35
19,20,3500007350-3500007700,31
19,21,3500007350-3500007700,46
19,22,3500007350-3500007700,35
20,20,3500007700-3500007350,31
20,21,3500007700-3500007350,31
20,22,3500007700-3500007350,29
20,20,3500007350-3500007300,31
20,21,3500007350-3500007300,31
20,22,3500007350-3500007300,29
20,20,3500007300-3500006650,26
20,21,3500007300-3500006650,30
20,22,3500007300-3500006650,33
20,20,3500006650-3500006800,26
20,21,3500006650-3500006800,30
20,22,3500006650-3500006800,33
20,20,3500006800-3500006660,26
20,21,3500006800-3500006660,30
20,22,3500006800-3500006660,33
20,20,3500006660-3500006600,26
20,21,3500006660-3500006600,30
20,22,3500006660-3500006600,33
20,20,3500006600-3500006901,29
20,21,3500006600-3500006901,29
20,22,3500006600-3500006901,32
20,20,3500006901-3500006900,29
20,21,3500006901-3500006900,29
20,22,3500006901-3500006900,32
20,20,3500006900-3500007100,29
20,21,3500006900-3500007100,29
20,22,3500006900-3500007100,32
20,20,3500007100-3500007400,33
20,21,3500007100-3500007400,36
20,22,3500007100-3500007400,35
20,20,3500007400-3500007500,33
20,21,3500007400-3500007500,36
20,22,3500007400-3500007500,35
20,20,3500007500-3500059000,46
20,21,3500007500-3500059000,47
20,22,3500007500-3500059000,47
20,20,3500059000-3500007500,27
20,21,3500059000-3500007500,33
20,22,3500059000-3500007500,37
20,20,3500007500-3500007400,32
20,21,3500007500-3500007400,32
20,22,3500007500-3500007400,33
20,20,3500007400-3500007100,32
20,21,3500007400-3500007100,32
20,22,3500007400-3500007100,33
20,20,3500007100-3500006900,31
20,21,3500007100-3500006900,33
20,22,3500007100-3500006900,34
20,20,3500006900-3500006901,31
20,21,3500006900-3500006901,33
20,22,3500006900-3500006901,34
20,20,3500006901-3500006600,31
20,21,3500006901-3500006600,33
20,22,3500006901-3500006600,34
20,20,3500006600-3500006660,39
20,21,3500006600-3500006660,36
20,22,3500006600-3500006660,37
20,20,3500006660-3500006800,39
20,21,3500006660-3500006800,36
20,22,3500006660-3500006800,37
20,20,3500006800-3500006650,39
20,21,3500006800-3500006650,36
20,22,3500006800-3500006650,37
20,20,3500006650-3500007300,39
20,21,3500006650-3500007300,36
20,22,3500006650-3500007300,37
20,20,3500007300-3500007350,35
20,21,3500007300-3500007350,34
20,22,3500007300-3500007350,33
20,20,3500007350-3500007700,35
20,21,3500007350-3500007700,34
20,22,3500007350-3500007700,33
21,20,3500007700-3500007350,27
21,21,3500007700-3500007350,39
21,22,3500007700-3500007350,27
21,20,3500007350-3500007300,27
21,21,3500007350-3500007300,39
21,22,3500007350-3500007300,27
21,20,3500007300-3500006650,27
21,21,3500007300-3500006650,28
21,22,3500007300-3500006650,31
21,20,3500006650-3500006800,27
21,21,3500006650-3500006800,28
21,22,3500006650-3500006800,31
21,20,3500006800-3500006660,27
21,21,3500006800-3500006660,28
21,22,3500006800-3500006660,31
21,20,3500006660-3500006600,27
21,21,3500006660-3500006600,28
21,22,3500006660-3500006600,31
21,20,3500006600-3500006901,32
21,21,3500006600-3500006901,36
21,22,3500006600-3500006901,37
21,20,3500006901-3500006900,32
21,21,3500006901-3500006900,36
21,22,3500006901-3500006900,37
21,20,3500006900-3500007100,32
21,21,3500006900-3500007100,36
21,22,3500006900-3500007100,37
21,20,3500007100-3500007400,32
21,21,3500007100-3500007400,41
21,22,3500007100-3500007400,39
21,20,3500007400-3500007500,32
21,21,3500007400-3500007500,41
21,22,3500007400-3500007500,39
21,20,3500007500-3500059000,46
21,21,3500007500-3500059000,46
21,22,3500007500-3500059000,44
21,20,3500059000-3500007500,28
21,21,3500059000-3500007500,30
21,22,3500059000-3500007500,39
21,20,3500007500-3500007400,33
21,21,3500007500-3500007400,33
21,22,3500007500-3500007400,37
21,20,3500007400-3500007100,33
21,21,3500007400-3500007100,33
21,22,3500007400-3500007100,37
21,20,3500007100-3500006900,32
21,21,3500007100-3500006900,32
21,22,3500007100-3500006900,35
21,20,3500006900-3500006901,32
21,21,3500006900-3500006901,32
21,22,3500006900-3500006901,35
21,20,3500006901-3500006600,32
21,21,3500006901-3500006600,32
21,22,3500006901-3500006600,35
21,20,3500006600-3500006660,42
21,21,3500006600-3500006660,39
21,22,3500006600-3500006660,42
21,20,3500006660-3500006800,42
21,21,3500006660-3500006800,39
21,22,3500006660-3500006800,42
21,20,3500006800-3500006650,42
21,21,3500006800-3500006650,39
21,22,3500006800-3500006650,42
21,20,3500006650-3500007300,42
21,21,3500006650-3500007300,39
21,22,3500006650-3500007300,42
21,20,3500007300-3500007350,35
21,21,3500007300-3500007350,41
21,22,3500007300-3500007350,41
21,20,3500007350-3500007700,35
21,21,3500007350-3500007700,41
21,22,3500007350-3500007700,41
22,20,3500007700-3500007350,27
22,21,3500007700-3500007350,26
22,22,3500007700-3500007350,29
22,20,3500007350-3500007300,27
22,21,3500007350-3500007300,26
22,22,3500007350-3500007300,29
22,20,3500007300-3500006650,24
22,21,3500007300-3500006650,25
22,22,3500007300-3500006650,28
22,20,3500006650-3500006800,24
22,21,3500006650-3500006800,25
22,22,3500006650-3500006800,28
22,20,3500006800-3500006660,24
22,21,3500006800-3500006660,25
22,22,3500006800-3500006660,28
22,20,3500006660-3500006600,24
22,21,3500006660-3500006600,25
22,22,3500006660-3500006600,28
22,20,3500006600-3500006901,26
22,21,3500006600-3500006901,29
22,22,3500006600-3500006901,33
22,20,3500006901-3500006900,26
22,21,3500006901-3500006900,29
22,22,3500006901-3500006900,33
22,20,3500006900-3500007100,26
22,21,3500006900-3500007100,29
22,22,3500006900-3500007100,33
22,20,3500007100-3500007400,32
22,21,3500007100-3500007400,35
22,22,3500007100-3500007400,38
22,20,3500007400-3500007500,32
22,21,3500007400-3500007500,35
22,22,3500007400-3500007500,38
22,20,3500007500-3500059000,43
22,21,3500007500-3500059000,44
22,22,3500007500-3500059000,47
22,20,3500059000-3500007500,30
22,21,3500059000-3500007500,36
22,22,3500059000-3500007500,31
22,20,3500007500-3500007400,33
22,21,3500007500-3500007400,38
22,22,3500007500-3500007400,39
22,20,3500007400-3500007100,33
22,21,3500007400-3500007100,38
22,22,3500007400-3500007100,39
22,20,3500007100-3500006900,35
22,21,3500007100-3500006900,40
22,22,3500007100-3500006900,44
22,20,3500006900-3500006901,35
22,21,3500006900-3500006901,40
22,22,3500006900-3500006901,44
22,20,3500006901-3500006600,35
22,21,3500006901-3500006600,40
22,22,3500006901-3500006600,44
22,20,3500006600-3500006660,33
22,21,3500006600-3500006660,38
22,22,3500006600-3500006660,42
22,20,3500006660-3500006800,33
22,21,3500006660-3500006800,38
22,22,3500006660-3500006800,42
22,20,3500006800-3500006650,33
22,21,3500006800-3500006650,38
22,22,3500006800-3500006650,42
22,20,3500006650-3500007300,33
22,21,3500006650-3500007300,38
22,22,3500006650-3500007300,42
22,20,3500007300-3500007350,19
22,21,3500007300-3500007350,22
22,22,3500007300-3500007350,46
22,20,3500007350-3500007700,19
22,21,3500007350-3500007700,22
22,22,3500007350-3500007700,46
23,20,3500007700-3500007350,26
23,21,3500007700-3500007350,20
23,22,3500007700-3500007350,24
23,20,3500007350-3500007300,26
23,21,3500007350-3500007300,20
23,22,3500007350-3500007300,24
23,20,3500007300-3500006650,27
23,21,3500007300-3500006650,28
23,22,3500007300-3500006650,28
23,20,3500006650-3500006800,27
23,21,3500006650-3500006800,28
23,22,3500006650-3500006800,28
23,20,3500006800-3500006660,27
23,21,3500006800-3500006660,28
23,22,3500006800-3500006660,28
23,20,3500006660-3500006600,27
23,21,3500006660-3500006600,28
23,22,3500006660-3500006600,28
23,20,3500006600-3500006901,26
23,21,3500006600-3500006901,27
23,22,3500006600-3500006901,31
23,20,3500006901-3500006900,26
23,21,3500006901-3500006900,27
23,22,3500006901-3500006900,31
23,20,3500006900-3500007100,26
23,21,3500006900-3500007100,27
23,22,3500006900-3500007100,31
23,20,3500007100-3500007400,33
23,21,3500007100-3500007400,31
23,22,3500007100-3500007400,32
23,20,3500007400-3500007500,33
23,21,3500007400-3500007500,31
23,22,3500007400-3500007500,32
23,20,3500007500-3500059000,48
23,21,3500007500-3500059000,45
23,22,3500007500-3500059000,45
23,20,3500059000-3500007500,26
23,21,3500059000-3500007500,36
23,22,3500059000-3500007500,34
23,20,3500007500-3500007400,31
23,21,3500007500-3500007400,33
23,22,3500007500-3500007400,36
23,20,3500007400-3500007100,31
23,21,3500007400-3500007100,33
23,22,3500007400-3500007100,36
23,20,3500007100-3500006900,36
23,21,3500007100-3500006900,40
23,22,3500007100-3500006900,39
23,20,3500006900-3500006901,36
23,21,3500006900-3500006901,40
23,22,3500006900-3500006901,39
23,20,3500006901-3500006600,36
23,21,3500006901-3500006600,40
23,22,3500006901-3500006600,39
23,20,3500006600-3500006660,37
23,21,3500006600-3500006660,36
23,22,3500006600-3500006660,36
23,20,3500006660-3500006800,37
23,21,3500006660-3500006800,36
23,22,3500006660-3500006800,36
23,20,3500006800-3500006650,37
23,21,3500006800-3500006650,36
23,22,3500006800-3500006650,36
23,20,3500006650-3500007300,37
23,21,3500006650-3500007300,36
23,22,3500006650-3500007300,36
23,20,3500007300-3500007350,31
23,21,3500007300-3500007350,37
23,22,3500007300-3500007350,36
23,20,3500007350-3500007700,31
23,21,3500007350-3500007700,37
23,22,3500007350-3500007700,36
25,20,3500007700-3500007350,39
25,21,3500007700-3500007350,35
25,22,3500007700-3500007350,32
25,20,3500007350-3500007300,39
25,21,3500007350-3500007300,35
25,22,3500007350-3500007300,32
25,20,3500007300-3500006650,27
25,21,3500007300-3500006650,27
25,22,3500007300-3500006650,30
25,20,3500006650-3500006800,27
25,21,3500006650-3500006800,27
25,22,3500006650-3500006800,30
25,20,3500006800-3500006660,27
25,21,3500006800-3500006660,27
25,22,3500006800-3500006660,30
25,20,3500006660-3500006600,27
25,21,3500006660-3500006600,27
25,22,3500006660-3500006600,30
25,20,3500006600-3500006901,24
25,21,3500006600-3500006901,28
25,22,3500006600-3500006901,29
25,20,3500006901-3500006900,24
25,21,3500006901-3500006900,28
25,22,3500006901-3500006900,29
25,20,3500006900-3500007100,24
25,21,3500006900-3500007100,28
25,22,3500006900-3500007100,29
25,20,3500007100-3500007400,34
25,21,3500007100-3500007400,30
25,22,3500007100-3500007400,31
25,20,3500007400-3500007500,34
25,21,3500007400-3500007500,30
25,22,3500007400-3500007500,31
25,20,3500007500-3500059000,49
25,21,3500007500-3500059000,47
25,22,3500007500-3500059000,50
25,20,3500059000-3500007500,29
25,21,3500059000-3500007500,31
25,22,3500059000-3500007500,30
25,20,3500007500-3500007400,33
25,21,3500007500-3500007400,34
25,22,3500007500-3500007400,36
25,20,3500007400-3500007100,33
25,21,3500007400-3500007100,34
25,22,3500007400-3500007100,36
25,20,3500007100-3500006900,34
25,21,3500007100-3500006900,39
25,22,3500007100-3500006900,38
25,20,3500006900-3500006901,34
25,21,3500006900-3500006901,39
25,22,3500006900-3500006901,38
25,20,3500006901-3500006600,34
25,21,3500006901-3500006600,39
25,22,3500006901-3500006600,38
25,20,3500006600-3500006660,38
25,21,3500006600-3500006660,41
25,22,3500006600-3500006660,46
25,20,3500006660-3500006800,38
25,21,3500006660-3500006800,41
25,22,3500006660-3500006800,46
25,20,3500006800-3500006650,38
25,21,3500006800-3500006650,41
25,22,3500006800-3500006650,46
25,20,3500006650-3500007300,38
25,21,3500006650-3500007300,41
25,22,3500006650-3500007300,46
25,20,3500007300-3500007350,19
25,21,3500007300-3500007350,21
25,22,3500007300-3500007350,28
25,20,3500007350-3500007700,19
25,21,3500007350-3500007700,21
25,22,3500007350-3500007700,28
26,20,3500007700-3500007350,27
26,21,3500007700-3500007350,31
26,22,3500007700-3500007350,33
26,20,3500007350-3500007300,27
26,21,3500007350-3500007300,31
26,22,3500007350-3500007300,33
26,20,3500007300-3500006650,27
26,21,3500007300-3500006650,29
26,22,3500007300-3500006650,30
26,20,3500006650-3500006800,27
26,21,3500006650-3500006800,29
26,22,3500006650-3500006800,30
26,20,3500006800-3500006660,27
26,21,3500006800-3500006660,29
26,22,3500006800-3500006660,30
26,20,3500006660-3500006600,27
26,21,3500006660-3500006600,29
26,22,3500006660-3500006600,30
26,20,3500006600-3500006901,27
26,21,3500006600-3500006901,32
26,22,3500006600-3500006901,35
26,20,3500006901-3500006900,27
26,21,3500006901-3500006900,32
26,22,3500006901-3500006900,35
26,20,3500006900-3500007100,27
26,21,3500006900-3500007100,32
26,22,3500006900-3500007100,35
26,20,3500007100-3500007400,29
26,21,3500007100-3500007400,32
26,22,3500007100-3500007400,30
26,20,3500007400-3500007500,29
26,21,3500007400-3500007500,32
26,22,3500007400-3500007500,30
26,20,3500007500-3500059000,50
26,21,3500007500-3500059000,50
26,22,3500007500-3500059000,48
26,20,3500059000-3500007500,29
26,21,3500059000-3500007500,35
26,22,3500059000-3500007500,41
26,20,3500007500-3500007400,34
26,21,3500007500-3500007400,42
26,22,3500007500-3500007400,43
26,20,3500007400-3500007100,34
26,21,3500007400-3500007100,42
26,22,3500007400-3500007100,43
26,20,3500007100-3500006900,31
26,21,3500007100-3500006900,34
26,22,3500007100-3500006900,35
26,20,3500006900-3500006901,31
26,21,3500006900-3500006901,34
26,22,3500006900-3500006901,35
26,20,3500006901-3500006600,31
26,21,3500006901-3500006600,34
26,22,3500006901-3500006600,35
26,20,3500006600-3500006660,40
26,21,3500006600-3500006660,43
26,22,3500006600-3500006660,45
26,20,3500006660-3500006800,40
26,21,3500006660-3500006800,43
26,22,3500006660-3500006800,45
26,20,3500006800-3500006650,40
26,21,3500006800-3500006650,43
26,22,3500006800-3500006650,45
26,20,3500006650-3500007300,40
26,21,3500006650-3500007300,43
26,22,3500006650-3500007300,45
26,20,3500007300-3500007350,31
26,21,3500007300-3500007350,35
26,22,3500007300-3500007350,40
26,20,3500007350-3500007700,31
26,21,3500007350-3500007700,35
26,22,3500007350-3500007700,40
27,20,3500007700-3500007350,25
27,21,3500007700-3500007350,24
27,22,3500007700-3500007350,32
27,20,3500007350-3500007300,25
27,21,3500007350-3500007300,24
27,22,3500007350-3500007300,32
27,20,3500007300-3500006650,26
27,21,3500007300-3500006650,29
27,22,3500007300-3500006650,30
27,20,3500006650-3500006800,26
27,21,3500006650-3500006800,29
27,22,3500006650-3500006800,30
27,20,3500006800-3500006660,26
27,21,3500006800-3500006660,29
27,22,3500006800-3500006660,30
27,20,3500006660-3500006600,26
27,21,3500006660-3500006600,29
27,22,3500006660-3500006600,30
27,20,3500006600-3500006901,27
27,21,3500006600-3500006901,31
27,22,3500006600-3500006901,32
27,20,3500006901-3500006900,27
27,21,3500006901-3500006900,31
27,22,3500006901-3500006900,32
27,20,3500006900-3500007100,27
27,21,3500006900-3500007100,31
27,22,3500006900-3500007100,32
27,20,3500007100-3500007400,32
27,21,3500007100-3500007400,32
27,22,3500007100-3500007400,31
27,20,3500007400-3500007500,32
27,21,3500007400-3500007500,32
