date,time,road,volume
24,18,3510000450-3510000451,1270
24,19,3510000450-3510000451,801
24,20,3510000450-3510000451,618
24,21,3510000450-3510000451,534
24,22,3510000450-3510000451,395
24,23,3510000450-3510000451,0
24,0,3510334000-3510021750,116
24,1,3510334000-3510021750,73
24,2,3510334000-3510021750,40
24,3,3510334000-3510021750,31
24,4,3510334000-3510021750,50
24,5,3510334000-3510021750,110
24,6,3510334000-3510021750,260
24,7,3510334000-3510021750,445
24,8,3510334000-3510021750,886
24,9,3510334000-3510021750,637
24,10,3510334000-3510021750,579
24,11,3510334000-3510021750,634
24,12,3510334000-3510021750,561
24,13,3510334000-3510021750,623
24,14,3510334000-3510021750,632
24,15,3510334000-3510021750,687
24,16,3510334000-3510021750,719
24,17,3510334000-3510021750,810
24,18,3510334000-3510021750,746
24,19,3510334000-3510021750,515
24,20,3510334000-3510021750,458
24,21,3510334000-3510021750,470
24,22,3510334000-3510021750,330
24,23,3510334000-3510021750,0
24,0,3510000251-3510000250,116
24,1,3510000251-3510000250,73
24,2,3510000251-3510000250,40
24,3,3510000251-3510000250,31
24,4,3510000251-3510000250,50
24,5,3510000251-3510000250,110
24,6,3510000251-3510000250,260
24,7,3510000251-3510000250,445
24,8,3510000251-3510000250,886
24,9,3510000251-3510000250,637
24,10,3510000251-3510000250,579
24,11,3510000251-3510000250,634
24,12,3510000251-3510000250,561
24,13,3510000251-3510000250,623
24,14,3510000251-3510000250,632
24,15,3510000251-3510000250,687
24,16,3510000251-3510000250,719
24,17,3510000251-3510000250,810
24,18,3510000251-3510000250,746
24,19,3510000251-3510000250,515
24,20,3510000251-3510000250,458
24,21,3510000251-3510000250,470
24,22,3510000251-3510000250,330
24,23,3510000251-3510000250,0
25,0,3500066400-3500007700,0
25,1,3500066400-3500007700,0
25,2,3500066400-3500007700,0
25,3,3500066400-3500007700,0
25,4,3500066400-3500007700,0
25,5,3500066400-3500007700,0
25,6,3500066400-3500007700,0
25,7,3500066400-3500007700,0
25,8,3500066400-3500007700,0
25,9,3500066400-3500007700,212
25,10,3500066400-3500007700,311
25,11,3500066400-3500007700,328
25,12,3500066400-3500007700,465
25,13,3500066400-3500007700,502
25,14,3500066400-3500007700,465
25,15,3500066400-3500007700,410
25,16,3500066400-3500007700,358
25,17,3500066400-3500007700,355
25,18,3500066400-3500007700,456
25,19,3500066400-3500007700,147
25,20,3500066400-3500007700,72
25,21,3500066400-3500007700,90
25,22,3500066400-3500007700,63
25,23,3500066400-3500007700,0
25,0,3500007700-3500066400,0
25,1,3500007700-3500066400,0
25,2,3500007700-3500066400,0
25,3,3500007700-3500066400,0
25,4,3500007700-3500066400,0
25,5,3500007700-3500066400,0
25,6,3500007700-3500066400,0
25,7,3500007700-3500066400,0
25,8,3500007700-3500066400,0
25,9,3500007700-3500066400,4
25,10,3500007700-3500066400,13
25,11,3500007700-3500066400,9
25,12,3500007700-3500066400,7
25,13,3500007700-3500066400,11
25,14,3500007700-3500066400,3
25,15,3500007700-3500066400,9
25,16,3500007700-3500066400,7
25,17,3500007700-3500066400,11
25,18,3500007700-3500066400,14
25,19,3500007700-3500066400,7
25,20,3500007700-3500066400,12
25,21,3500007700-3500066400,1
25,22,3500007700-3500066400,2
25,23,3500007700-3500066400,0
25,0,3500007350-3500007700,0
25,1,3500007350-3500007700,0
25,2,3500007350-3500007700,0
25,3,3500007350-3500007700,0
25,4,3500007350-3500007700,0
25,5,3500007350-3500007700,0
25,6,3500007350-3500007700,0
25,7,3500007350-3500007700,0
25,8,3500007350-3500007700,0
25,9,3500007350-3500007700,149
25,10,3500007350-3500007700,228
25,11,3500007350-3500007700,282
25,12,3500007350-3500007700,243
25,13,3500007350-3500007700,293
25,14,3500007350-3500007700,266
25,15,3500007350-3500007700,272
25,16,3500007350-3500007700,324
25,17,3500007350-3500007700,414
25,18,3500007350-3500007700,420
25,19,3500007350-3500007700,196
25,20,3500007350-3500007700,103
25,21,3500007350-3500007700,121
25,22,3500007350-3500007700,49
25,23,3500007350-3500007700,0
25,0,3500007700-3500007350,0
25,1,3500007700-3500007350,0
25,2,3500007700-3500007350,0
25,3,3500007700-3500007350,0
25,4,3500007700-3500007350,0
25,5,3500007700-3500007350,0
25,6,3500007700-3500007350,0
25,7,3500007700-3500007350,0
25,8,3500007700-3500007350,0
25,9,3500007700-3500007350,139
25,10,3500007700-3500007350,182
25,11,3500007700-3500007350,269
25,12,3500007700-3500007350,205
25,13,3500007700-3500007350,260
25,14,3500007700-3500007350,268
25,15,3500007700-3500007350,303
25,16,3500007700-3500007350,350
25,17,3500007700-3500007350,485
25,18,3500007700-3500007350,456
25,19,3500007700-3500007350,193
25,20,3500007700-3500007350,83
25,21,3500007700-3500007350,58
25,22,3500007700-3500007350,46
25,23,3500007700-3500007350,0
25,0,3500062550-3500007700,0
25,1,3500062550-3500007700,0
25,2,3500062550-3500007700,0
25,3,3500062550-3500007700,0
25,4,3500062550-3500007700,0
25,5,3500062550-3500007700,0
25,6,3500062550-3500007700,0
25,7,3500062550-3500007700,0
25,8,3500062550-3500007700,0
25,9,3500062550-3500007700,100
25,10,3500062550-3500007700,143
25,11,3500062550-3500007700,136
25,12,3500062550-3500007700,159
25,13,3500062550-3500007700,118
25,14,3500062550-3500007700,102
25,15,3500062550-3500007700,84
25,16,3500062550-3500007700,73
25,17,3500062550-3500007700,39
25,18,3500062550-3500007700,49
25,19,3500062550-3500007700,36
25,20,3500062550-3500007700,44
25,21,3500062550-3500007700,39
25,22,3500062550-3500007700,37
25,23,3500062550-3500007700,0
25,0,3500007700-3500062550,0
25,1,3500007700-3500062550,0
25,2,3500007700-3500062550,0
25,3,3500007700-3500062550,0
25,4,3500007700-3500062550,0
25,5,3500007700-3500062550,0
25,6,3500007700-3500062550,0
25,7,3500007700-3500062550,0
25,8,3500007700-3500062550,0
25,9,3500007700-3500062550,314
25,10,3500007700-3500062550,484
25,11,3500007700-3500062550,567
25,12,3500007700-3500062550,497
25,13,3500007700-3500062550,613
25,14,3500007700-3500062550,632
25,15,3500007700-3500062550,752
25,16,3500007700-3500062550,913
25,17,3500007700-3500062550,1138
25,18,3500007700-3500062550,1168
25,19,3500007700-3500062550,744
25,20,3500007700-3500062550,413
25,21,3500007700-3500062550,318
25,22,3500007700-3500062550,277
25,23,3500007700-3500062550,0
25,0,3500007700-3500081900,0
25,1,3500007700-3500081900,0
25,2,3500007700-3500081900,0
25,3,3500007700-3500081900,0
25,4,3500007700-3500081900,0
25,5,3500007700-3500081900,0
25,6,3500007700-3500081900,0
25,7,3500007700-3500081900,0
25,8,3500007700-3500081900,0
25,9,3500007700-3500081900,194
25,10,3500007700-3500081900,251
25,11,3500007700-3500081900,288
25,12,3500007700-3500081900,364
25,13,3500007700-3500081900,319
25,14,3500007700-3500081900,313
25,15,3500007700-3500081900,259
25,16,3500007700-3500081900,234
25,17,3500007700-3500081900,201
25,18,3500007700-3500081900,227
25,19,3500007700-3500081900,117
25,20,3500007700-3500081900,93
25,21,3500007700-3500081900,91
25,22,3500007700-3500081900,75
25,23,3500007700-3500081900,0
25,0,3500007700-3500056400,0
25,1,3500007700-3500056400,0
25,2,3500007700-3500056400,0
25,3,3500007700-3500056400,0
25,4,3500007700-3500056400,0
25,5,3500007700-3500056400,0
25,6,3500007700-3500056400,0
25,7,3500007700-3500056400,0
25,8,3500007700-3500056400,0
25,9,3500007700-3500056400,194
25,10,3500007700-3500056400,251
25,11,3500007700-3500056400,288
25,12,3500007700-3500056400,364
25,13,3500007700-3500056400,319
25,14,3500007700-3500056400,313
25,15,3500007700-3500056400,259
25,16,3500007700-3500056400,234
25,17,3500007700-3500056400,201
25,18,3500007700-3500056400,227
25,19,3500007700-3500056400,117
25,20,3500007700-3500056400,93
25,21,3500007700-3500056400,91
25,22,3500007700-3500056400,75
25,23,3500007700-3500056400,0
25,0,3510021700-3510021500,210
25,1,3510021700-3510021500,135
25,2,3510021700-3510021500,82
25,3,3510021700-3510021500,63
25,4,3510021700-3510021500,136
25,5,3510021700-3510021500,610
25,6,3510021700-3510021500,1326
25,7,3510021700-3510021500,1361
25,8,3510021700-3510021500,1789
25,9,3510021700-3510021500,1324
25,10,3510021700-3510021500,1163
25,11,3510021700-3510021500,1187
25,12,3510021700-3510021500,1142
25,13,3510021700-3510021500,1253
25,14,3510021700-3510021500,1256
25,15,3510021700-3510021500,1187
25,16,3510021700-3510021500,1200
25,17,3510021700-3510021500,1331
25,18,3510021700-3510021500,1274
25,19,3510021700-3510021500,749
25,20,3510021700-3510021500,633
25,21,3510021700-3510021500,554
25,22,3510021700-3510021500,443
25,23,3510021700-3510021500,0
25,0,3510021500-3510021700,190
25,1,3510021500-3510021700,124
25,2,3510021500-3510021700,126
25,3,3510021500-3510021700,75
25,4,3510021500-3510021700,87
25,5,3510021500-3510021700,231
25,6,3510021500-3510021700,660
25,7,3510021500-3510021700,878
25,8,3510021500-3510021700,1163
25,9,3510021500-3510021700,971
25,10,3510021500-3510021700,918
25,11,3510021500-3510021700,1036
25,12,3510021500-3510021700,1030
25,13,3510021500-3510021700,1056
25,14,3510021500-3510021700,1112
25,15,3510021500-3510021700,1237
25,16,3510021500-3510021700,1435
25,17,3510021500-3510021700,1651
25,18,3510021500-3510021700,1676
25,19,3510021500-3510021700,1085
25,20,3510021500-3510021700,754
25,21,3510021500-3510021700,628
25,22,3510021500-3510021700,468
25,23,3510021500-3510021700,0
25,0,3510021250-3510021500,154
25,1,3510021250-3510021500,122
25,2,3510021250-3510021500,111
25,3,3510021250-3510021500,79
25,4,3510021250-3510021500,70
25,5,3510021250-3510021500,112
25,6,3510021250-3510021500,230
25,7,3510021250-3510021500,348
25,8,3510021250-3510021500,626
25,9,3510021250-3510021500,484
25,10,3510021250-3510021500,488
25,11,3510021250-3510021500,538
25,12,3510021250-3510021500,539
25,13,3510021250-3510021500,535
25,14,3510021250-3510021500,542
25,15,3510021250-3510021500,588
25,16,3510021250-3510021500,643
25,17,3510021250-3510021500,664
25,18,3510021250-3510021500,692
25,19,3510021250-3510021500,390
25,20,3510021250-3510021500,365
25,21,3510021250-3510021500,326
25,22,3510021250-3510021500,266
25,23,3510021250-3510021500,0
25,0,3510021500-3510021250,100
25,1,3510021500-3510021250,90
25,2,3510021500-3510021250,52
25,3,3510021500-3510021250,36
25,4,3510021500-3510021250,68
25,5,3510021500-3510021250,102
25,6,3510021500-3510021250,216
25,7,3510021500-3510021250,285
25,8,3510021500-3510021250,467
25,9,3510021500-3510021250,452
25,10,3510021500-3510021250,432
25,11,3510021500-3510021250,531
25,12,3510021500-3510021250,477
25,13,3510021500-3510021250,534
25,14,3510021500-3510021250,523
25,15,3510021500-3510021250,544
25,16,3510021500-3510021250,553
25,17,3510021500-3510021250,654
25,18,3510021500-3510021250,658
25,19,3510021500-3510021250,352
25,20,3510021500-3510021250,317
25,21,3510021500-3510021250,306
25,22,3510021500-3510021250,219
25,23,3510021500-3510021250,0
25,0,3510021750-3510334000,139
25,1,3510021750-3510334000,87
25,2,3510021750-3510334000,56
25,3,3510021750-3510334000,38
25,4,3510021750-3510334000,64
25,5,3510021750-3510334000,173
25,6,3510021750-3510334000,470
25,7,3510021750-3510334000,816
25,8,3510021750-3510334000,1189
25,9,3510021750-3510334000,911
25,10,3510021750-3510334000,789
25,11,3510021750-3510334000,908
25,12,3510021750-3510334000,855
25,13,3510021750-3510334000,942
25,14,3510021750-3510334000,930
25,15,3510021750-3510334000,989
25,16,3510021750-3510334000,1049
25,17,3510021750-3510334000,1195
25,18,3510021750-3510334000,1279
25,19,3510021750-3510334000,825
25,20,3510021750-3510334000,666
25,21,3510021750-3510334000,519
25,22,3510021750-3510334000,406
25,23,3510021750-3510334000,0
25,0,3510000450-3510000451,139
25,1,3510000450-3510000451,87
25,2,3510000450-3510000451,56
25,3,3510000450-3510000451,38
25,4,3510000450-3510000451,64
25,5,3510000450-3510000451,173
25,6,3510000450-3510000451,470
25,7,3510000450-3510000451,816
25,8,3510000450-3510000451,1189
25,9,3510000450-3510000451,911
25,10,3510000450-3510000451,789
25,11,3510000450-3510000451,908
25,12,3510000450-3510000451,855
25,13,3510000450-3510000451,942
25,14,3510000450-3510000451,930
25,15,3510000450-3510000451,989
25,16,3510000450-3510000451,1049
25,17,3510000450-3510000451,1195
25,18,3510000450-3510000451,1279
25,19,3510000450-3510000451,825
25,20,3510000450-3510000451,666
25,21,3510000450-3510000451,519
25,22,3510000450-3510000451,406
25,23,3510000450-3510000451,0
25,0,3510334000-3510021750,115
25,1,3510334000-3510021750,75
25,2,3510334000-3510021750,49
25,3,3510334000-3510021750,20
25,4,3510334000-3510021750,63
25,5,3510334000-3510021750,139
25,6,3510334000-3510021750,251
25,7,3510334000-3510021750,434
25,8,3510334000-3510021750,887
25,9,3510334000-3510021750,602
25,10,3510334000-3510021750,561
25,11,3510334000-3510021750,624
25,12,3510334000-3510021750,587
25,13,3510334000-3510021750,601
25,14,3510334000-3510021750,614
25,15,3510334000-3510021750,714
25,16,3510334000-3510021750,674
25,17,3510334000-3510021750,733
25,18,3510334000-3510021750,758
25,19,3510334000-3510021750,517
25,20,3510334000-3510021750,425
25,21,3510334000-3510021750,434
25,22,3510334000-3510021750,344
25,23,3510334000-3510021750,0
25,0,3510000251-3510000250,115
25,1,3510000251-3510000250,75
25,2,3510000251-3510000250,49
25,3,3510000251-3510000250,20
25,4,3510000251-3510000250,63
25,5,3510000251-3510000250,139
25,6,3510000251-3510000250,251
25,7,3510000251-3510000250,434
25,8,3510000251-3510000250,887
25,9,3510000251-3510000250,602
25,10,3510000251-3510000250,561
25,11,3510000251-3510000250,624
25,12,3510000251-3510000250,587
25,13,3510000251-3510000250,601
25,14,3510000251-3510000250,614
25,15,3510000251-3510000250,714
25,16,3510000251-3510000250,674
25,17,3510000251-3510000250,733
25,18,3510000251-3510000250,758
25,19,3510000251-3510000250,517
25,20,3510000251-3510000250,425
25,21,3510000251-3510000250,434
25,22,3510000251-3510000250,344
25,23,3510000251-3510000250,0
26,0,3500066400-3500007700,31
26,1,3500066400-3500007700,11
26,2,3500066400-3500007700,18
26,3,3500066400-3500007700,20
26,4,3500066400-3500007700,27
26,5,3500066400-3500007700,183
26,6,3500066400-3500007700,597
26,7,3500066400-3500007700,651
26,8,3500066400-3500007700,595
26,9,3500066400-3500007700,341
26,10,3500066400-3500007700,267
26,11,3500066400-3500007700,280
26,12,3500066400-3500007700,347
26,13,3500066400-3500007700,371
26,14,3500066400-3500007700,361
26,15,3500066400-3500007700,377
26,16,3500066400-3500007700,339
26,17,3500066400-3500007700,338
26,18,3500066400-3500007700,360
26,19,3500066400-3500007700,139
26,20,3500066400-3500007700,85
26,21,3500066400-3500007700,91
26,22,3500066400-3500007700,74
26,23,3500066400-3500007700,0
26,0,3500007700-3500066400,0
26,1,3500007700-3500066400,0
26,2,3500007700-3500066400,0
26,3,3500007700-3500066400,1
26,4,3500007700-3500066400,0
26,5,3500007700-3500066400,3
26,6,3500007700-3500066400,37
26,7,3500007700-3500066400,11
26,8,3500007700-3500066400,21
26,9,3500007700-3500066400,9
26,10,3500007700-3500066400,11
26,11,3500007700-3500066400,13
26,12,3500007700-3500066400,5
26,13,3500007700-3500066400,10
26,14,3500007700-3500066400,6
26,15,3500007700-3500066400,10
26,16,3500007700-3500066400,6
26,17,3500007700-3500066400,11
26,18,3500007700-3500066400,13
26,19,3500007700-3500066400,10
26,20,3500007700-3500066400,12
26,21,3500007700-3500066400,4
26,22,3500007700-3500066400,1
26,23,3500007700-3500066400,0
26,0,3500007350-3500007700,20
26,1,3500007350-3500007700,14
26,2,3500007350-3500007700,7
26,3,3500007350-3500007700,8
26,4,3500007350-3500007700,15
26,5,3500007350-3500007700,41
26,6,3500007350-3500007700,87
26,7,3500007350-3500007700,135
26,8,3500007350-3500007700,269
26,9,3500007350-3500007700,204
26,10,3500007350-3500007700,237
26,11,3500007350-3500007700,274
26,12,3500007350-3500007700,275
26,13,3500007350-3500007700,270
26,14,3500007350-3500007700,301
26,15,3500007350-3500007700,310
26,16,3500007350-3500007700,427
26,17,3500007350-3500007700,426
26,18,3500007350-3500007700,369
26,19,3500007350-3500007700,218
26,20,3500007350-3500007700,112
26,21,3500007350-3500007700,88
26,22,3500007350-3500007700,51
26,23,3500007350-3500007700,0
26,0,3500007700-3500007350,17
26,1,3500007700-3500007350,17
26,2,3500007700-3500007350,14
26,3,3500007700-3500007350,8
26,4,3500007700-3500007350,15
26,5,3500007700-3500007350,101
26,6,3500007700-3500007350,316
26,7,3500007700-3500007350,441
26,8,3500007700-3500007350,454
26,9,3500007700-3500007350,406
26,10,3500007700-3500007350,360
26,11,3500007700-3500007350,412
26,12,3500007700-3500007350,355
26,13,3500007700-3500007350,443
26,14,3500007700-3500007350,375
26,15,3500007700-3500007350,700
26,16,3500007700-3500007350,581
26,17,3500007700-3500007350,553
26,18,3500007700-3500007350,434
26,19,3500007700-3500007350,198
26,20,3500007700-3500007350,63
26,21,3500007700-3500007350,101
26,22,3500007700-3500007350,60
26,23,3500007700-3500007350,0
26,0,3500062550-3500007700,7
26,1,3500062550-3500007700,8
26,2,3500062550-3500007700,1
26,3,3500062550-3500007700,5
26,4,3500062550-3500007700,8
26,5,3500062550-3500007700,90
26,6,3500062550-3500007700,249
26,7,3500062550-3500007700,163
26,8,3500062550-3500007700,143
26,9,3500062550-3500007700,169
26,10,3500062550-3500007700,164
26,11,3500062550-3500007700,157
26,12,3500062550-3500007700,158
26,13,3500062550-3500007700,153
26,14,3500062550-3500007700,144
26,15,3500062550-3500007700,109
26,16,3500062550-3500007700,140
26,17,3500062550-3500007700,121
26,18,3500062550-3500007700,115
26,19,3500062550-3500007700,42
26,20,3500062550-3500007700,39
26,21,3500062550-3500007700,39
26,22,3500062550-3500007700,39
26,23,3500062550-3500007700,0
26,0,3500007700-3500062550,97
26,1,3500007700-3500062550,78
26,2,3500007700-3500062550,47
26,3,3500007700-3500062550,30
26,4,3500007700-3500062550,40
26,5,3500007700-3500062550,103
26,6,3500007700-3500062550,300
26,7,3500007700-3500062550,584
26,8,3500007700-3500062550,689
26,9,3500007700-3500062550,624
26,10,3500007700-3500062550,626
26,11,3500007700-3500062550,615
26,12,3500007700-3500062550,551
26,13,3500007700-3500062550,660
26,14,3500007700-3500062550,667
26,15,3500007700-3500062550,780
26,16,3500007700-3500062550,1022
26,17,3500007700-3500062550,1105
26,18,3500007700-3500062550,872
26,19,3500007700-3500062550,615
26,20,3500007700-3500062550,370
26,21,3500007700-3500062550,317
26,22,3500007700-3500062550,266
26,23,3500007700-3500062550,0
26,0,3500007700-3500081900,13
26,1,3500007700-3500081900,10
