road,year,month,day,interval,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
포스코대로,2023,4,24,등외과사거리 > 오거리,0,0,0,0,0,0,0,0,2,17,14,1,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,오거리 > 등외과사거리,0,0,0,0,0,0,0,0,222,505,479,148,0,0,0,0,0,0,0,0,0,0,0,0
포스코대로,2023,4,24,여성병원 > 5호광장,63,115,72,67,118,543,1291,1387,1862,1383,1260,1201,1088,1262,1208,1222,1315,1433,1243,761,577,635,474,0
포스코대로,2023,4,24,5호광장 > 여성병원,122,74,71,43,56,215,650,927,1103,981,1062,1100,1073,1127,1103,1258,1369,1619,1640,1102,797,649,456,0
포스코대로,2023,4,24,시외버스터미널방면 > 5호광장,98,98,97,78,78,125,231,365,619,526,539,562,503,545,566,611,661,685,654,428,341,287,228,0
포스코대로,2023,4,24,5호광장 > 시외버스터미널방면,34,67,59,50,66,102,223,353,554,510,483,530,464,527,491,521,556,641,593,371,268,283,197,0
포스코대로,2023,4,24,방장산터널 > 이동농협사거리,127,61,40,33,62,172,412,808,1312,936,860,922,898,1022,918,1005,1091,1110,1270,801,618,534,395,0
포스코대로,2023,4,24,이동농협사거리 > 방장산터널,116,73,40,31,50,110,260,445,886,637,579,634,561,623,632,687,719,810,746,515,458,470,330,0
포스코대로,2023,4,24,제철고 > 이동사거리,51,33,11,9,29,243,537,577,825,636,501,496,480,533,545,508,656,651,634,402,308,285,217,0
포스코대로,2023,4,24,이동사거리 > 제철고,16,11,9,2,8,31,66,193,191,116,105,106,115,140,125,170,236,232,317,263,167,129,112,0
포스코대로,2023,4,24,S병원 > 이동사거리,51,42,31,32,47,186,557,775,1181,944,758,794,829,821,841,856,907,890,839,573,480,476,285,0
포스코대로,2023,4,24,이동사거리 > S병원,79,34,27,20,65,142,421,731,1035,969,804,914,861,899,859,1001,1045,1193,1198,808,625,606,417,0
포스코대로,2023,4,24,중앙하이츠 > 이동사거리,75,35,30,20,60,115,371,687,949,808,701,815,762,795,736,974,1061,1278,1340,922,622,560,389,0
포스코대로,2023,4,24,이동사거리 > 중앙하이츠,94,58,38,35,65,383,980,1069,1478,1079,860,825,918,883,902,928,1082,1018,1013,644,580,569,376,0
포스코대로,2023,4,25,포스코본사 > 현대제철,0,0,0,0,0,0,0,0,0,875,1358,1602,1474,1766,1778,2007,2420,2533,2635,1706,1106,917,706,0
포스코대로,2023,4,25,현대제철 > 포스코본사,0,0,0,0,0,0,0,0,0,923,1475,1311,1335,1333,1420,1327,1263,1507,1432,920,827,801,632,0
포스코대로,2023,4,25,포항운하관 > 형산오거리,0,0,0,0,0,0,0,0,0,212,311,328,465,502,465,410,358,355,456,147,72,90,63,0
포스코대로,2023,4,25,형산오거리 > 포항운하관,0,0,0,0,0,0,0,0,0,4,13,9,7,11,3,9,7,11,14,7,12,1,2,0
포스코대로,2023,4,25,남구청 > 형산오거리,0,0,0,0,0,0,0,0,0,149,228,282,243,293,266,272,324,414,420,196,103,121,49,0
포스코대로,2023,4,25,형산오거리 > 남구청,0,0,0,0,0,0,0,0,0,139,182,269,205,260,268,303,350,485,456,193,83,58,46,0
포스코대로,2023,4,25,KT포항지사 > 형산오거리,0,0,0,0,0,0,0,0,0,100,143,136,159,118,102,84,73,39,49,36,44,39,37,0
포스코대로,2023,4,25,형산오거리 > KT포항지사,0,0,0,0,0,0,0,0,0,314,484,567,497,613,632,752,913,1138,1168,744,413,318,277,0
포스코대로,2023,4,25,형산오거리 > 포스코1문,0,0,0,0,0,0,0,0,0,194,251,288,364,319,313,259,234,201,227,117,93,91,75,0
포스코대로,2023,4,25,등외과사거리 > 오거리,0,0,0,0,0,0,0,0,0,5,14,10,8,15,5,11,8,13,15,8,13,2,3,0
포스코대로,2023,4,25,오거리 > 등외과사거리,0,0,0,0,0,0,0,0,0,283,466,596,514,595,551,587,707,907,911,444,234,249,146,0
포스코대로,2023,4,25,여성병원 > 5호광장,210,135,82,63,136,610,1326,1361,1789,1324,1163,1187,1142,1253,1256,1187,1200,1331,1274,749,633,554,443,0
포스코대로,2023,4,25,5호광장 > 여성병원,190,124,126,75,87,231,660,878,1163,971,918,1036,1030,1056,1112,1237,1435,1651,1676,1085,754,628,468,0
포스코대로,2023,4,25,시외버스터미널방면 > 5호광장,154,122,111,79,70,112,230,348,626,484,488,538,539,535,542,588,643,664,692,390,365,326,266,0
포스코대로,2023,4,25,5호광장 > 시외버스터미널방면,100,90,52,36,68,102,216,285,467,452,432,531,477,534,523,544,553,654,658,352,317,306,219,0
포스코대로,2023,4,25,방장산터널 > 이동농협사거리,139,87,56,38,64,173,470,816,1189,911,789,908,855,942,930,989,1049,1195,1279,825,666,519,406,0
포스코대로,2023,4,25,이동농협사거리 > 방장산터널,115,75,49,20,63,139,251,434,887,602,561,624,587,601,614,714,674,733,758,517,425,434,344,0
포스코대로,2023,4,25,제철고 > 이동사거리,66,40,12,13,44,277,455,518,764,532,480,516,457,519,536,681,689,624,688,446,390,362,261,0
포스코대로,2023,4,25,이동사거리 > 제철고,28,12,14,9,16,46,70,173,173,108,133,126,119,126,150,146,205,235,336,253,175,147,98,0
포스코대로,2023,4,25,S병원 > 이동사거리,75,50,29,29,46,190,531,824,1250,872,791,719,797,817,798,819,859,876,840,568,517,392,321,0
포스코대로,2023,4,25,이동사거리 > S병원,121,57,29,31,72,187,441,730,983,936,795,824,743,884,882,1049,1033,1181,1308,794,589,617,423,0
포스코대로,2023,4,25,중앙하이츠 > 이동사거리,109,54,36,32,67,164,397,722,929,771,710,719,677,757,778,918,993,1279,1447,894,631,590,382,0
포스코대로,2023,4,25,이동사거리 > 중앙하이츠,113,88,39,41,70,392,888,1104,1521,1006,834,788,912,915,908,964,989,1024,1006,716,635,560,407,0
포스코대로,2023,4,26,포스코본사 > 현대제철,268,226,151,132,175,375,1037,1522,1862,1563,1516,1553,1659,1790,1802,2417,2457,2355,2282,1561,1035,1003,730,0
포스코대로,2023,4,26,현대제철 > 포스코본사,280,168,174,122,175,773,2238,2090,2112,1596,1511,1508,1381,1408,1407,1526,1741,1675,1628,1063,850,810,618,0
포스코대로,2023,4,26,포항운하관 > 형산오거리,31,11,18,20,27,183,597,651,595,341,267,280,347,371,361,377,339,338,360,139,85,91,74,0
포스코대로,2023,4,26,형산오거리 > 포항운하관,0,0,0,1,0,3,37,11,21,9,11,13,5,10,6,10,6,11,13,10,12,4,1,0
포스코대로,2023,4,26,남구청 > 형산오거리,20,14,7,8,15,41,87,135,269,204,237,274,275,270,301,310,427,426,369,218,112,88,51,0
포스코대로,2023,4,26,형산오거리 > 남구청,17,17,14,8,15,101,316,441,454,406,360,412,355,443,375,700,581,553,434,198,63,101,60,0
포스코대로,2023,4,26,KT포항지사 > 형산오거리,7,8,1,5,8,90,249,163,143,169,164,157,158,153,144,109,140,121,115,42,39,39,39,0
포스코대로,2023,4,26,형산오거리 > KT포항지사,97,78,47,30,40,103,300,584,689,624,626,615,551,660,667,780,1022,1105,872,615,370,317,266,0
포스코대로,2023,4,26,형산오거리 > 포스코1문,13,10,9,8,12,138,444,366,284,258,226,207,224,230,228,210,210,204,202,73,46,68,60,0
포스코대로,2023,4,26,등외과사거리 > 오거리,0,0,0,1,0,4,39,13,27,17,12,14,8,12,10,13,9,13,17,11,14,5,1,0
포스코대로,2023,4,26,오거리 > 등외과사거리,85,70,44,45,53,120,238,375,589,502,511,591,592,577,639,620,856,963,768,449,239,210,163,0
포스코대로,2023,4,26,여성병원 > 5호광장,212,112,78,76,121,550,1185,1344,1903,1396,1298,1220,1159,1253,1380,1368,1359,1443,1390,912,678,588,550,0
포스코대로,2023,4,26,5호광장 > 여성병원,193,139,116,81,79,243,688,924,1164,1067,1104,1161,1093,1157,1220,1276,1622,1748,1485,1021,683,598,483,0
포스코대로,2023,4,26,시외버스터미널방면 > 5호광장,174,154,104,87,75,127,273,353,664,518,508,536,496,551,591,657,746,789,731,416,326,321,277,0
포스코대로,2023,4,26,5호광장 > 시외버스터미널방면,138,94,56,47,67,111,203,320,616,482,483,506,462,499,548,605,694,770,731,430,336,313,256,0
포스코대로,2023,4,26,방장산터널 > 이동농협사거리,131,91,54,39,72,177,478,826,1329,969,929,921,980,1084,1062,1115,1226,1282,1302,875,629,531,401,0
포스코대로,2023,4,26,이동농협사거리 > 방장산터널,126,78,46,42,63,125,229,460,971,669,635,639,646,700,713,770,816,887,829,567,457,461,337,0
포스코대로,2023,4,26,제철고 > 이동사거리,74,49,21,14,56,204,437,614,907,701,565,620,576,585,663,701,784,823,772,489,348,361,240,0
포스코대로,2023,4,26,이동사거리 > 제철고,28,20,17,11,11,31,70,192,172,132,116,145,194,177,138,207,237,283,261,252,162,133,113,0
포스코대로,2023,4,26,S병원 > 이동사거리,94,50,27,35,40,166,522,799,1262,896,810,822,847,893,905,927,953,951,880,734,606,443,322,0
포스코대로,2023,4,26,이동사거리 > S병원,88,77,40,35,67,183,459,783,1016,1035,933,970,967,980,1014,1130,1208,1398,1451,934,618,565,433,0
포스코대로,2023,4,26,중앙하이츠 > 이동사거리,85,67,43,37,51,142,384,730,886,864,780,856,877,903,887,1043,1087,1382,1402,987,645,521,398,0
포스코대로,2023,4,26,이동사거리 > 중앙하이츠,139,78,43,34,62,315,846,1089,1549,1071,903,924,970,1025,1051,1075,1023,1115,1063,816,673,566,396,0
포스코대로,2023,4,27,포스코본사 > 현대제철,351,257,209,151,170,404,1027,1269,1236,1221,1449,1540,1767,1635,1736,2050,2029,2307,2094,1618,1153,835,634,0
포스코대로,2023,4,27,현대제철 > 포스코본사,349,232,224,153,191,588,1424,1295,1074,1202,1267,1309,1300,1360,1425,1327,1339,1485,1431,989,834,793,636,0
포스코대로,2023,4,27,포항운하관 > 형산오거리,32,21,13,10,29,81,149,118,103,102,151,210,269,302,308,266,205,222,241,148,90,80,66,0
포스코대로,2023,4,27,형산오거리 > 포항운하관,0,0,1,2,1,5,23,18,26,10,12,9,8,5,5,6,8,10,6,6,10,0,1,0
포스코대로,2023,4,27,남구청 > 형산오거리,17,9,19,8,19,43,71,69,128,159,163,236,284,282,266,232,270,307,281,170,123,111,37,0
포스코대로,2023,4,27,형산오거리 > 남구청,22,10,14,5,18,56,92,149,166,197,239,269,222,220,215,209,240,308,271,186,69,54,41,0
포스코대로,2023,4,27,KT포항지사 > 형산오거리,10,16,8,4,10,66,132,111,99,130,152,148,122,108,65,48,34,28,31,48,36,52,43,0
포스코대로,2023,4,27,형산오거리 > KT포항지사,130,95,93,46,44,98,279,432,436,447,474,469,444,468,526,680,667,718,681,613,370,282,236,0
포스코대로,2023,4,27,형산오거리 > 포스코1문,34,33,27,11,31,133,200,155,129,170,230,317,356,333,303,236,196,185,230,156,110,125,105,0
포스코대로,2023,4,27,등외과사거리 > 오거리,0,0,1,2,1,6,25,21,30,14,13,12,9,6,6,7,10,11,9,8,10,2,2,0
포스코대로,2023,4,27,오거리 > 등외과사거리,109,63,83,53,62,125,211,200,238,263,365,525,611,586,561,556,579,647,600,430,251,232,119,0
포스코대로,2023,4,27,여성병원 > 5호광장,220,161,118,101,138,424,869,933,1080,1178,1230,1276,1297,1261,1304,1116,1128,1346,1111,829,642,508,469,0
포스코대로,2023,4,27,5호광장 > 여성병원,208,172,145,101,116,226,568,701,728,724,817,911,1029,997,972,1021,990,1015,1004,856,551,451,343,0
포스코대로,2023,4,27,시외버스터미널방면 > 5호광장,176,193,158,128,111,147,240,254,401,431,500,530,513,571,494,523,501,506,501,349,335,338,266,0
포스코대로,2023,4,27,5호광장 > 시외버스터미널방면,133,123,77,68,77,116,181,212,324,378,463,536,579,646,573,538,571,591,541,418,312,308,219,0
포스코대로,2023,4,27,방장산터널 > 이동농협사거리,145,115,85,57,74,161,395,571,745,844,877,985,1055,1027,848,895,806,915,977,706,580,431,319,0
포스코대로,2023,4,27,이동농협사거리 > 방장산터널,135,116,77,53,56,109,193,271,458,539,541,692,671,708,671,590,641,756,631,503,405,364,259,0
포스코대로,2023,4,27,제철고 > 이동사거리,78,58,25,15,42,192,241,257,446,529,613,685,685,583,514,421,507,497,607,409,290,215,129,0
포스코대로,2023,4,27,이동사거리 > 제철고,37,19,15,6,12,32,63,113,104,125,137,165,114,121,87,128,139,187,186,206,120,94,66,0
포스코대로,2023,4,27,S병원 > 이동사거리,100,77,50,32,43,149,408,472,706,851,874,898,984,914,813,843,919,1017,871,676,540,423,296,0
포스코대로,2023,4,27,이동사거리 > S병원,140,82,47,25,87,203,413,523,759,1005,937,1015,918,1015,1003,1021,909,829,906,729,623,469,289,0
포스코대로,2023,4,27,중앙하이츠 > 이동사거리,122,68,50,24,77,157,344,520,617,834,752,869,788,862,795,859,826,917,889,798,586,408,254,0
포스코대로,2023,4,27,이동사거리 > 중앙하이츠,142,97,62,30,55,255,553,545,748,870,998,999,1052,954,832,820,865,1011,938,761,588,492,323,0
포스코대로,2023,4,28,포스코본사 > 현대제철,409,307,226,141,148,304,819,992,787,873,1183,1285,1367,1586,1575,1848,2883,2036,1603,1406,902,600,415,0
포스코대로,2023,4,28,현대제철 > 포스코본사,348,250,192,179,178,476,927,911,794,1072,1161,1206,1417,1602,1218,1086,951,1136,1055,881,786,587,413,0
포스코대로,2023,4,28,포항운하관 > 형산오거리,94,53,39,31,30,88,184,171,138,182,315,383,567,607,555,496,343,602,429,235,129,97,59,0
포스코대로,2023,4,28,형산오거리 > 포항운하관,0,0,0,0,1,7,19,12,24,14,9,10,7,6,9,9,4,15,6,3,9,2,2,0
포스코대로,2023,4,28,남구청 > 형산오거리,21,12,11,9,15,37,74,76,82,221,329,226,212,204,221,217,251,210,170,149,101,74,55,0
포스코대로,2023,4,28,형산오거리 > 남구청,28,16,13,12,8,59,140,169,105,130,176,184,176,203,240,261,365,386,270,182,69,58,34,0
포스코대로,2023,4,28,KT포항지사 > 형산오거리,34,14,9,10,12,40,83,81,74,103,114,126,145,114,70,63,45,75,88,53,48,42,37,0
포스코대로,2023,4,28,형산오거리 > KT포항지사,119,110,77,40,48,90,226,373,229,251,383,375,339,446,529,590,794,804,637,609,333,239,149,0
포스코대로,2023,4,28,형산오거리 > 포스코1문,27,12,8,8,12,47,93,81,82,102,103,111,128,95,50,61,26,81,76,46,53,37,33,0
포스코대로,2023,4,28,등외과사거리 > 오거리,0,0,0,0,1,9,20,15,27,16,9,12,7,8,11,11,7,18,8,4,11,4,2,0
포스코대로,2023,4,28,오거리 > 등외과사거리,118,81,69,59,54,103,196,187,235,361,571,478,484,473,491,506,562,560,480,381,243,164,136,0
포스코대로,2023,4,28,여성병원 > 5호광장,220,163,102,95,100,367,679,725,638,758,952,981,1215,1191,1075,959,998,1036,942,727,586,491,394,0
포스코대로,2023,4,28,5호광장 > 여성병원,190,155,123,103,88,186,369,479,445,533,672,650,772,741,812,896,998,988,888,711,513,349,274,0
포스코대로,2023,4,28,시외버스터미널방면 > 5호광장,222,181,140,124,80,105,212,187,263,294,355,454,414,431,428,422,437,474,406,324,270,203,228,0
포스코대로,2023,4,28,5호광장 > 시외버스터미널방면,143,130,76,58,52,104,171,159,237,282,388,504,488,536,470,445,463,474,439,298,248,212,184,0
포스코대로,2023,4,28,방장산터널 > 이동농협사거리,171,115,76,59,67,134,310,397,524,629,688,788,773,837,769,802,870,911,828,693,526,355,249,0
포스코대로,2023,4,28,이동농협사거리 > 방장산터널,141,97,50,53,38,86,168,245,288,372,506,548,577,588,598,541,541,573,556,461,419,336,236,0
포스코대로,2023,4,28,제철고 > 이동사거리,78,57,14,24,20,149,218,267,319,464,484,499,521,517,426,449,468,516,531,391,340,192,167,0
포스코대로,2023,4,28,이동사거리 > 제철고,21,20,10,5,3,27,58,100,66,130,121,115,113,117,104,154,139,165,151,189,114,91,41,0
포스코대로,2023,4,28,S병원 > 이동사거리,107,71,37,30,38,137,530,430,370,550,704,756,855,853,780,799,745,842,758,632,586,447,278,0
포스코대로,2023,4,28,이동사거리 > S병원,141,84,38,28,51,140,353,376,593,916,889,883,780,884,821,839,914,940,888,668,580,366,245,0
포스코대로,2023,4,28,중앙하이츠 > 이동사거리,101,81,36,21,37,112,313,372,456,746,734,716,666,745,715,765,829,898,832,651,457,334,193,0
포스코대로,2023,4,28,이동사거리 > 중앙하이츠,137,103,47,31,49,230,631,503,413,578,752,723,897,924,784,803,756,921,827,681,554,454,304,0
포스코대로,2023,4,29,포스코본사 > 현대제철,234,155,118,123,157,388,982,1452,1933,1712,1600,1792,1578,1845,1829,1928,2236,2495,2462,1475,936,835,562,0
포스코대로,2023,4,29,현대제철 > 포스코본사,223,164,106,104,174,756,2043,2332,1995,1338,1588,1420,1459,1445,1511,1369,1263,1507,1326,885,724,678,537,0
포스코대로,2023,4,29,포항운하관 > 형산오거리,23,18,14,13,20,149,551,630,493,308,275,216,263,278,278,286,183,253,238,91,62,56,63,0
포스코대로,2023,4,29,형산오거리 > 포항운하관,0,0,0,2,0,4,26,14,16,7,13,4,9,6,12,10,6,15,8,7,6,1,3,0
포스코대로,2023,4,29,남구청 > 형산오거리,10,9,6,9,16,33,131,169,281,254,259,259,282,282,300,293,325,386,311,162,92,94,59,0
포스코대로,2023,4,29,형산오거리 > 남구청,17,14,9,16,16,68,154,228,351,325,325,369,281,351,325,342,395,502,417,208,96,95,65,0
포스코대로,2023,4,29,KT포항지사 > 형산오거리,15,7,11,6,17,68,239,156,146,145,123,129,141,125,120,126,100,121,108,37,49,44,55,0
포스코대로,2023,4,29,형산오거리 > KT포항지사,74,48,34,35,36,102,230,562,700,581,639,613,565,662,733,720,916,1238,1115,660,369,375,241,0
포스코대로,2023,4,29,형산오거리 > 포스코1문,28,17,17,13,37,179,634,603,501,350,295,260,333,296,313,296,187,303,262,95,90,81,88,0
포스코대로,2023,4,29,등외과사거리 > 오거리,0,0,0,2,1,6,26,17,18,10,14,4,10,8,12,11,6,18,11,9,8,2,4,0
포스코대로,2023,4,29,오거리 > 등외과사거리,75,45,39,39,55,120,283,371,610,571,571,597,590,592,599,629,708,934,712,389,259,237,192,0
포스코대로,2023,4,29,여성병원 > 5호광장,121,102,46,63,135,545,1305,1408,1931,1466,1357,1307,1340,1357,1405,1312,1224,1316,1195,693,550,483,417,0
포스코대로,2023,4,29,5호광장 > 여성병원,123,97,70,74,82,232,615,905,1142,1044,1105,1187,1137,1085,1252,1273,1507,1760,1555,1022,697,607,437,0
포스코대로,2023,4,29,시외버스터미널방면 > 5호광장,131,117,72,70,69,89,260,323,678,563,618,648,612,565,595,637,650,692,630,416,328,290,224,0
포스코대로,2023,4,29,5호광장 > 시외버스터미널방면,81,71,37,42,71,91,251,322,627,540,555,640,593,569,573,564,585,637,584,331,270,276,162,0
포스코대로,2023,4,29,방장산터널 > 이동농협사거리,98,53,44,41,78,168,450,871,1283,942,929,948,979,1018,1042,1059,1138,1270,1290,820,560,488,355,0
포스코대로,2023,4,29,이동농협사거리 > 방장산터널,88,51,32,20,51,117,300,501,985,673,693,701,671,677,695,686,685,762,751,489,419,375,293,0
포스코대로,2023,4,29,제철고 > 이동사거리,45,28,7,10,40,248,595,638,978,638,561,612,521,542,518,586,682,789,723,411,328,298,190,0
포스코대로,2023,4,29,이동사거리 > 제철고,18,11,7,13,12,35,66,169,163,141,141,156,156,123,190,155,229,243,306,278,142,141,92,0
포스코대로,2023,4,29,S병원 > 이동사거리,93,77,35,23,52,192,559,873,1337,934,823,742,741,950,775,859,860,875,811,533,429,337,234,0
포스코대로,2023,4,29,이동사거리 > S병원,99,48,20,32,85,176,430,775,1055,925,865,887,899,946,912,1067,1039,1316,1306,763,615,500,383,0
포스코대로,2023,4,29,중앙하이츠 > 이동사거리,75,41,17,35,63,138,367,704,907,828,774,838,852,819,891,966,1034,1307,1368,846,573,477,349,0
포스코대로,2023,4,29,이동사거리 > 중앙하이츠,106,82,32,30,64,378,1021,1159,1667,1074,901,808,904,1027,871,963,988,1041,1017,668,511,467,299,0
포스코대로,2023,4,30,포스코본사 > 현대제철,222,171,125,109,125,371,1021,1533,1904,1557,1458,1487,1584,1922,1994,2128,2425,2694,2676,1529,1121,822,641,0
포스코대로,2023,4,30,현대제철 > 포스코본사,205,140,129,107,150,762,2164,2386,2157,1429,1410,1447,1403,1514,1548,1552,1483,1503,1406,906,689,698,576,0
포스코대로,2023,4,30,포항운하관 > 형산오거리,20,6,11,13,14,124,506,549,405,188,188,249,258,365,296,300,295,301,245,49,70,54,52,0
포스코대로,2023,4,30,형산오거리 > 포항운하관,0,0,0,1,1,10,27,13,19,15,13,11,11,10,15,10,7,17,13,5,12,4,4,0
포스코대로,2023,4,30,남구청 > 형산오거리,19,13,5,7,21,27,134,175,251,221,217,278,257,292,302,307,355,441,376,214,125,114,47,0
포스코대로,2023,4,30,형산오거리 > 남구청,27,14,8,13,21,92,316,378,387,284,257,322,304,481,378,422,512,584,518,248,107,106,70,0
포스코대로,2023,4,30,KT포항지사 > 형산오거리,19,8,4,7,13,83,229,188,160,151,140,138,157,147,125,146,124,128,110,56,53,45,52,0
포스코대로,2023,4,30,형산오거리 > KT포항지사,80,49,39,26,31,104,245,565,678,639,528,559,523,670,754,738,914,1301,1154,727,458,365,260,0
포스코대로,2023,4,30,형산오거리 > 포스코1문,59,26,15,23,38,248,885,875,662,329,332,384,460,476,435,463,452,456,405,140,143,122,143,0
포스코대로,2023,4,30,등외과사거리 > 오거리,0,0,0,1,1,13,27,16,23,18,15,12,12,12,18,14,11,20,18,6,13,4,4,0
포스코대로,2023,4,30,오거리 > 등외과사거리,85,67,44,39,53,113,281,371,529,462,450,587,581,596,652,693,795,1005,833,487,320,272,169,0
포스코대로,2023,4,30,여성병원 > 5호광장,142,79,70,72,128,569,1294,1419,1888,1417,1294,1188,1220,1355,1411,1284,1318,1306,1272,837,647,528,493,0
포스코대로,2023,4,30,5호광장 > 여성병원,173,114,86,67,67,226,663,937,1138,1023,999,1056,1124,1107,1278,1341,1446,1730,1655,1117,797,599,501,0
포스코대로,2023,4,30,시외버스터미널방면 > 5호광장,156,123,95,73,54,109,288,370,665,516,508,583,551,569,612,636,666,709,646,428,332,265,230,0
포스코대로,2023,4,30,5호광장 > 시외버스터미널방면,99,72,52,34,61,97,241,330,615,436,432,535,538,534,556,542,633,647,602,358,320,246,192,0
포스코대로,2023,4,30,방장산터널 > 이동농협사거리,124,86,47,44,72,176,451,870,1275,991,831,903,982,989,997,1160,1167,1286,1328,875,635,524,396,0
포스코대로,2023,4,30,이동농협사거리 > 방장산터널,106,71,39,36,62,118,279,454,885,652,590,630,605,742,718,730,814,775,768,558,501,425,327,0
포스코대로,2023,4,30,제철고 > 이동사거리,49,39,15,13,59,251,614,676,910,628,546,637,646,641,662,656,743,727,764,476,354,282,209,0
포스코대로,2023,4,30,이동사거리 > 제철고,26,21,7,7,21,32,67,186,180,136,127,140,170,163,181,207,211,247,322,301,182,128,82,0
포스코대로,2023,4,30,S병원 > 이동사거리,69,42,30,29,55,185,563,814,1261,934,776,862,832,898,862,859,935,903,840,523,494,434,288,0
포스코대로,2023,4,30,이동사거리 > S병원,88,40,28,23,74,171,446,797,1005,940,809,913,973,1010,987,1097,1123,1393,1366,973,663,513,365,0
포스코대로,2023,4,30,중앙하이츠 > 이동사거리,97,43,21,21,72,147,375,751,916,818,724,776,872,896,915,1043,1040,1347,1415,1000,672,501,325,0
포스코대로,2023,4,30,이동사거리 > 중앙하이츠,97,56,39,34,78,365,1024,1163,1623,1032,854,941,983,1018,1019,962,1035,993,996,625,611,536,337,0
