date,time,road,speed
4,4,3500007300-3500006650,28
4,5,3500007300-3500006650,28
4,6,3500007300-3500006650,26
4,7,3500007300-3500006650,25
4,8,3500007300-3500006650,25
4,9,3500007300-3500006650,29
4,10,3500007300-3500006650,28
4,11,3500007300-3500006650,29
4,12,3500007300-3500006650,29
4,13,3500007300-3500006650,29
4,14,3500007300-3500006650,0
4,15,3500007300-3500006650,27
4,16,3500007300-3500006650,26
4,17,3500007300-3500006650,27
4,18,3500007300-3500006650,23
4,19,3500007300-3500006650,22
4,20,3500007300-3500006650,24
4,21,3500007300-3500006650,27
4,22,3500007300-3500006650,30
4,23,3500007300-3500006650,34
4,0,3500006650-3500006800,27
4,1,3500006650-3500006800,27
4,2,3500006650-3500006800,27
4,3,3500006650-3500006800,28
4,4,3500006650-3500006800,28
4,5,3500006650-3500006800,28
4,6,3500006650-3500006800,26
4,7,3500006650-3500006800,25
4,8,3500006650-3500006800,25
4,9,3500006650-3500006800,29
4,10,3500006650-3500006800,28
4,11,3500006650-3500006800,29
4,12,3500006650-3500006800,29
4,13,3500006650-3500006800,29
4,14,3500006650-3500006800,0
4,15,3500006650-3500006800,27
4,16,3500006650-3500006800,26
4,17,3500006650-3500006800,27
4,18,3500006650-3500006800,23
4,19,3500006650-3500006800,22
4,20,3500006650-3500006800,24
4,21,3500006650-3500006800,27
4,22,3500006650-3500006800,30
4,23,3500006650-3500006800,34
4,0,3500006800-3500006660,27
4,1,3500006800-3500006660,27
4,2,3500006800-3500006660,27
4,3,3500006800-3500006660,28
4,4,3500006800-3500006660,28
4,5,3500006800-3500006660,28
4,6,3500006800-3500006660,26
4,7,3500006800-3500006660,25
4,8,3500006800-3500006660,25
4,9,3500006800-3500006660,29
4,10,3500006800-3500006660,28
4,11,3500006800-3500006660,29
4,12,3500006800-3500006660,29
4,13,3500006800-3500006660,29
4,14,3500006800-3500006660,0
4,15,3500006800-3500006660,27
4,16,3500006800-3500006660,26
4,17,3500006800-3500006660,27
4,18,3500006800-3500006660,23
4,19,3500006800-3500006660,22
4,20,3500006800-3500006660,24
4,21,3500006800-3500006660,27
4,22,3500006800-3500006660,30
4,23,3500006800-3500006660,34
4,0,3500006660-3500006600,27
4,1,3500006660-3500006600,27
4,2,3500006660-3500006600,27
4,3,3500006660-3500006600,28
4,4,3500006660-3500006600,28
4,5,3500006660-3500006600,28
4,6,3500006660-3500006600,26
4,7,3500006660-3500006600,25
4,8,3500006660-3500006600,25
4,9,3500006660-3500006600,29
4,10,3500006660-3500006600,28
4,11,3500006660-3500006600,29
4,12,3500006660-3500006600,29
4,13,3500006660-3500006600,29
4,14,3500006660-3500006600,0
4,15,3500006660-3500006600,27
4,16,3500006660-3500006600,26
4,17,3500006660-3500006600,27
4,18,3500006660-3500006600,23
4,19,3500006660-3500006600,22
4,20,3500006660-3500006600,24
4,21,3500006660-3500006600,27
4,22,3500006660-3500006600,30
4,23,3500006660-3500006600,34
4,0,3500006600-3500006901,32
4,1,3500006600-3500006901,32
4,2,3500006600-3500006901,32
4,3,3500006600-3500006901,31
4,4,3500006600-3500006901,32
4,5,3500006600-3500006901,37
4,6,3500006600-3500006901,30
4,7,3500006600-3500006901,27
4,8,3500006600-3500006901,25
4,9,3500006600-3500006901,26
4,10,3500006600-3500006901,28
4,11,3500006600-3500006901,30
4,12,3500006600-3500006901,28
4,13,3500006600-3500006901,28
4,14,3500006600-3500006901,0
4,15,3500006600-3500006901,28
4,16,3500006600-3500006901,26
4,17,3500006600-3500006901,20
4,18,3500006600-3500006901,11
4,19,3500006600-3500006901,17
4,20,3500006600-3500006901,25
4,21,3500006600-3500006901,32
4,22,3500006600-3500006901,34
4,23,3500006600-3500006901,34
4,0,3500006901-3500006900,32
4,1,3500006901-3500006900,32
4,2,3500006901-3500006900,32
4,3,3500006901-3500006900,31
4,4,3500006901-3500006900,32
4,5,3500006901-3500006900,37
4,6,3500006901-3500006900,30
4,7,3500006901-3500006900,27
4,8,3500006901-3500006900,25
4,9,3500006901-3500006900,26
4,10,3500006901-3500006900,28
4,11,3500006901-3500006900,30
4,12,3500006901-3500006900,28
4,13,3500006901-3500006900,28
4,14,3500006901-3500006900,0
4,15,3500006901-3500006900,28
4,16,3500006901-3500006900,26
4,17,3500006901-3500006900,20
4,18,3500006901-3500006900,11
4,19,3500006901-3500006900,17
4,20,3500006901-3500006900,25
4,21,3500006901-3500006900,32
4,22,3500006901-3500006900,34
4,23,3500006901-3500006900,34
4,0,3500006900-3500007100,32
4,1,3500006900-3500007100,32
4,2,3500006900-3500007100,32
4,3,3500006900-3500007100,31
4,4,3500006900-3500007100,32
4,5,3500006900-3500007100,37
4,6,3500006900-3500007100,30
4,7,3500006900-3500007100,27
4,8,3500006900-3500007100,25
4,9,3500006900-3500007100,26
4,10,3500006900-3500007100,28
4,11,3500006900-3500007100,30
4,12,3500006900-3500007100,28
4,13,3500006900-3500007100,28
4,14,3500006900-3500007100,0
4,15,3500006900-3500007100,28
4,16,3500006900-3500007100,26
4,17,3500006900-3500007100,20
4,18,3500006900-3500007100,11
4,19,3500006900-3500007100,17
4,20,3500006900-3500007100,25
4,21,3500006900-3500007100,32
4,22,3500006900-3500007100,34
4,23,3500006900-3500007100,34
4,0,3500007100-3500007400,30
4,1,3500007100-3500007400,34
4,2,3500007100-3500007400,36
4,3,3500007100-3500007400,36
4,4,3500007100-3500007400,35
4,5,3500007100-3500007400,35
4,6,3500007100-3500007400,35
4,7,3500007100-3500007400,33
4,8,3500007100-3500007400,24
4,9,3500007100-3500007400,28
4,10,3500007100-3500007400,30
4,11,3500007100-3500007400,27
4,12,3500007100-3500007400,31
4,13,3500007100-3500007400,30
4,14,3500007100-3500007400,0
4,15,3500007100-3500007400,26
4,16,3500007100-3500007400,31
4,17,3500007100-3500007400,26
4,18,3500007100-3500007400,28
4,19,3500007100-3500007400,30
4,20,3500007100-3500007400,35
4,21,3500007100-3500007400,39
4,22,3500007100-3500007400,39
4,23,3500007100-3500007400,38
4,0,3500007400-3500007500,30
4,1,3500007400-3500007500,34
4,2,3500007400-3500007500,36
4,3,3500007400-3500007500,36
4,4,3500007400-3500007500,35
4,5,3500007400-3500007500,35
4,6,3500007400-3500007500,35
4,7,3500007400-3500007500,33
4,8,3500007400-3500007500,24
4,9,3500007400-3500007500,28
4,10,3500007400-3500007500,30
4,11,3500007400-3500007500,27
4,12,3500007400-3500007500,31
4,13,3500007400-3500007500,30
4,14,3500007400-3500007500,0
4,15,3500007400-3500007500,26
4,16,3500007400-3500007500,31
4,17,3500007400-3500007500,26
4,18,3500007400-3500007500,28
4,19,3500007400-3500007500,30
4,20,3500007400-3500007500,35
4,21,3500007400-3500007500,39
4,22,3500007400-3500007500,39
4,23,3500007400-3500007500,38
4,0,3500007500-3500059000,57
4,1,3500007500-3500059000,55
4,2,3500007500-3500059000,57
4,3,3500007500-3500059000,57
4,4,3500007500-3500059000,59
4,5,3500007500-3500059000,50
4,6,3500007500-3500059000,45
4,7,3500007500-3500059000,45
4,8,3500007500-3500059000,44
4,9,3500007500-3500059000,50
4,10,3500007500-3500059000,45
4,11,3500007500-3500059000,47
4,12,3500007500-3500059000,52
4,13,3500007500-3500059000,51
4,14,3500007500-3500059000,0
4,15,3500007500-3500059000,48
4,16,3500007500-3500059000,48
4,17,3500007500-3500059000,49
4,18,3500007500-3500059000,47
4,19,3500007500-3500059000,47
4,20,3500007500-3500059000,49
4,21,3500007500-3500059000,48
4,22,3500007500-3500059000,49
4,23,3500007500-3500059000,50
4,0,3500059000-3500007500,33
4,1,3500059000-3500007500,33
4,2,3500059000-3500007500,34
4,3,3500059000-3500007500,35
4,4,3500059000-3500007500,34
4,5,3500059000-3500007500,29
4,6,3500059000-3500007500,29
4,7,3500059000-3500007500,25
4,8,3500059000-3500007500,19
4,9,3500059000-3500007500,21
4,10,3500059000-3500007500,25
4,11,3500059000-3500007500,28
4,12,3500059000-3500007500,30
4,13,3500059000-3500007500,42
4,14,3500059000-3500007500,0
4,15,3500059000-3500007500,28
4,16,3500059000-3500007500,27
4,17,3500059000-3500007500,24
4,18,3500059000-3500007500,19
4,19,3500059000-3500007500,20
4,20,3500059000-3500007500,24
4,21,3500059000-3500007500,33
4,22,3500059000-3500007500,41
4,23,3500059000-3500007500,37
4,0,3500007500-3500007400,40
4,1,3500007500-3500007400,36
4,2,3500007500-3500007400,39
4,3,3500007500-3500007400,42
4,4,3500007500-3500007400,40
4,5,3500007500-3500007400,41
4,6,3500007500-3500007400,29
4,7,3500007500-3500007400,30
4,8,3500007500-3500007400,38
4,9,3500007500-3500007400,33
4,10,3500007500-3500007400,25
4,11,3500007500-3500007400,25
4,12,3500007500-3500007400,27
4,13,3500007500-3500007400,29
4,14,3500007500-3500007400,0
4,15,3500007500-3500007400,31
4,16,3500007500-3500007400,28
4,17,3500007500-3500007400,25
4,18,3500007500-3500007400,25
4,19,3500007500-3500007400,31
4,20,3500007500-3500007400,32
4,21,3500007500-3500007400,33
4,22,3500007500-3500007400,39
4,23,3500007500-3500007400,39
4,0,3500007400-3500007100,40
4,1,3500007400-3500007100,36
4,2,3500007400-3500007100,39
4,3,3500007400-3500007100,42
4,4,3500007400-3500007100,40
4,5,3500007400-3500007100,41
4,6,3500007400-3500007100,29
4,7,3500007400-3500007100,30
4,8,3500007400-3500007100,38
4,9,3500007400-3500007100,33
4,10,3500007400-3500007100,25
4,11,3500007400-3500007100,25
4,12,3500007400-3500007100,27
4,13,3500007400-3500007100,29
4,14,3500007400-3500007100,0
4,15,3500007400-3500007100,31
4,16,3500007400-3500007100,28
4,17,3500007400-3500007100,25
4,18,3500007400-3500007100,25
4,19,3500007400-3500007100,31
4,20,3500007400-3500007100,32
4,21,3500007400-3500007100,33
4,22,3500007400-3500007100,39
4,23,3500007400-3500007100,39
4,0,3500007100-3500006900,39
4,1,3500007100-3500006900,44
4,2,3500007100-3500006900,44
4,3,3500007100-3500006900,44
4,4,3500007100-3500006900,42
4,5,3500007100-3500006900,42
4,6,3500007100-3500006900,37
4,7,3500007100-3500006900,31
4,8,3500007100-3500006900,38
4,9,3500007100-3500006900,35
4,10,3500007100-3500006900,34
4,11,3500007100-3500006900,36
4,12,3500007100-3500006900,35
4,13,3500007100-3500006900,34
4,14,3500007100-3500006900,0
4,15,3500007100-3500006900,36
4,16,3500007100-3500006900,35
4,17,3500007100-3500006900,34
4,18,3500007100-3500006900,29
4,19,3500007100-3500006900,28
4,20,3500007100-3500006900,31
4,21,3500007100-3500006900,35
4,22,3500007100-3500006900,36
4,23,3500007100-3500006900,39
4,0,3500006900-3500006901,39
4,1,3500006900-3500006901,44
4,2,3500006900-3500006901,44
4,3,3500006900-3500006901,44
4,4,3500006900-3500006901,42
4,5,3500006900-3500006901,42
4,6,3500006900-3500006901,37
4,7,3500006900-3500006901,31
4,8,3500006900-3500006901,38
4,9,3500006900-3500006901,35
4,10,3500006900-3500006901,34
4,11,3500006900-3500006901,36
4,12,3500006900-3500006901,35
4,13,3500006900-3500006901,34
4,14,3500006900-3500006901,0
4,15,3500006900-3500006901,36
4,16,3500006900-3500006901,35
4,17,3500006900-3500006901,34
4,18,3500006900-3500006901,29
4,19,3500006900-3500006901,28
4,20,3500006900-3500006901,31
4,21,3500006900-3500006901,35
4,22,3500006900-3500006901,36
4,23,3500006900-3500006901,39
4,0,3500006901-3500006600,39
4,1,3500006901-3500006600,44
4,2,3500006901-3500006600,44
4,3,3500006901-3500006600,44
4,4,3500006901-3500006600,42
4,5,3500006901-3500006600,42
4,6,3500006901-3500006600,37
4,7,3500006901-3500006600,31
4,8,3500006901-3500006600,38
4,9,3500006901-3500006600,35
4,10,3500006901-3500006600,34
4,11,3500006901-3500006600,36
4,12,3500006901-3500006600,35
4,13,3500006901-3500006600,34
4,14,3500006901-3500006600,0
4,15,3500006901-3500006600,36
4,16,3500006901-3500006600,35
4,17,3500006901-3500006600,34
4,18,3500006901-3500006600,29
4,19,3500006901-3500006600,28
4,20,3500006901-3500006600,31
4,21,3500006901-3500006600,35
4,22,3500006901-3500006600,36
4,23,3500006901-3500006600,39
4,0,3500006600-3500006660,45
4,1,3500006600-3500006660,48
4,2,3500006600-3500006660,46
4,3,3500006600-3500006660,43
4,4,3500006600-3500006660,44
4,5,3500006600-3500006660,46
4,6,3500006600-3500006660,44
4,7,3500006600-3500006660,41
4,8,3500006600-3500006660,45
4,9,3500006600-3500006660,44
4,10,3500006600-3500006660,43
4,11,3500006600-3500006660,44
4,12,3500006600-3500006660,43
4,13,3500006600-3500006660,42
4,14,3500006600-3500006660,0
4,15,3500006600-3500006660,43
4,16,3500006600-3500006660,42
4,17,3500006600-3500006660,37
4,18,3500006600-3500006660,34
4,19,3500006600-3500006660,38
4,20,3500006600-3500006660,42
4,21,3500006600-3500006660,44
4,22,3500006600-3500006660,47
4,23,3500006600-3500006660,44
4,0,3500006660-3500006800,45
4,1,3500006660-3500006800,48
4,2,3500006660-3500006800,46
4,3,3500006660-3500006800,43
4,4,3500006660-3500006800,44
4,5,3500006660-3500006800,46
4,6,3500006660-3500006800,44
4,7,3500006660-3500006800,41
4,8,3500006660-3500006800,45
4,9,3500006660-3500006800,44
4,10,3500006660-3500006800,43
4,11,3500006660-3500006800,44
4,12,3500006660-3500006800,43
4,13,3500006660-3500006800,42
4,14,3500006660-3500006800,0
4,15,3500006660-3500006800,43
4,16,3500006660-3500006800,42
4,17,3500006660-3500006800,37
4,18,3500006660-3500006800,34
4,19,3500006660-3500006800,38
4,20,3500006660-3500006800,42
4,21,3500006660-3500006800,44
4,22,3500006660-3500006800,47
4,23,3500006660-3500006800,44
4,0,3500006800-3500006650,45
4,1,3500006800-3500006650,48
4,2,3500006800-3500006650,46
4,3,3500006800-3500006650,43
4,4,3500006800-3500006650,44
4,5,3500006800-3500006650,46
4,6,3500006800-3500006650,44
4,7,3500006800-3500006650,41
4,8,3500006800-3500006650,45
4,9,3500006800-3500006650,44
4,10,3500006800-3500006650,43
4,11,3500006800-3500006650,44
4,12,3500006800-3500006650,43
4,13,3500006800-3500006650,42
4,14,3500006800-3500006650,0
4,15,3500006800-3500006650,43
4,16,3500006800-3500006650,42
4,17,3500006800-3500006650,37
4,18,3500006800-3500006650,34
4,19,3500006800-3500006650,38
4,20,3500006800-3500006650,42
4,21,3500006800-3500006650,44
4,22,3500006800-3500006650,47
4,23,3500006800-3500006650,44
4,0,3500006650-3500007300,45
4,1,3500006650-3500007300,48
4,2,3500006650-3500007300,46
4,3,3500006650-3500007300,43
4,4,3500006650-3500007300,44
4,5,3500006650-3500007300,46
4,6,3500006650-3500007300,44
4,7,3500006650-3500007300,41
4,8,3500006650-3500007300,45
4,9,3500006650-3500007300,44
4,10,3500006650-3500007300,43
4,11,3500006650-3500007300,44
4,12,3500006650-3500007300,43
4,13,3500006650-3500007300,42
4,14,3500006650-3500007300,0
4,15,3500006650-3500007300,43
4,16,3500006650-3500007300,42
4,17,3500006650-3500007300,37
4,18,3500006650-3500007300,34
4,19,3500006650-3500007300,38
4,20,3500006650-3500007300,42
4,21,3500006650-3500007300,44
4,22,3500006650-3500007300,47
4,23,3500006650-3500007300,44
4,0,3500007300-3500007350,50
4,1,3500007300-3500007350,39
4,2,3500007300-3500007350,37
4,3,3500007300-3500007350,41
4,4,3500007300-3500007350,39
4,5,3500007300-3500007350,42
4,6,3500007300-3500007350,38
4,7,3500007300-3500007350,27
4,8,3500007300-3500007350,32
4,9,3500007300-3500007350,26
4,10,3500007300-3500007350,28
4,11,3500007300-3500007350,29
4,12,3500007300-3500007350,22
4,13,3500007300-3500007350,24
4,14,3500007300-3500007350,0
4,15,3500007300-3500007350,30
4,16,3500007300-3500007350,27
4,17,3500007300-3500007350,27
4,18,3500007300-3500007350,20
4,19,3500007300-3500007350,21
4,20,3500007300-3500007350,29
4,21,3500007300-3500007350,38
4,22,3500007300-3500007350,37
4,23,3500007300-3500007350,38
4,0,3500007350-3500007700,50
4,1,3500007350-3500007700,39
4,2,3500007350-3500007700,37
4,3,3500007350-3500007700,41
4,4,3500007350-3500007700,39
4,5,3500007350-3500007700,42
4,6,3500007350-3500007700,38
4,7,3500007350-3500007700,27
4,8,3500007350-3500007700,32
4,9,3500007350-3500007700,26
4,10,3500007350-3500007700,28
4,11,3500007350-3500007700,29
4,12,3500007350-3500007700,22
4,13,3500007350-3500007700,24
4,14,3500007350-3500007700,0
4,15,3500007350-3500007700,30
4,16,3500007350-3500007700,27
4,17,3500007350-3500007700,27
4,18,3500007350-3500007700,20
4,19,3500007350-3500007700,21
4,20,3500007350-3500007700,29
4,21,3500007350-3500007700,38
4,22,3500007350-3500007700,37
4,23,3500007350-3500007700,38
5,0,3500007700-3500007350,33
5,1,3500007700-3500007350,34
5,2,3500007700-3500007350,34
5,3,3500007700-3500007350,37
5,4,3500007700-3500007350,32
5,5,3500007700-3500007350,35
5,6,3500007700-3500007350,34
5,7,3500007700-3500007350,28
5,8,3500007700-3500007350,30
5,9,3500007700-3500007350,30
5,10,3500007700-3500007350,25
5,11,3500007700-3500007350,25
5,12,3500007700-3500007350,26
5,13,3500007700-3500007350,26
5,14,3500007700-3500007350,0
5,15,3500007700-3500007350,24
5,16,3500007700-3500007350,30
5,17,3500007700-3500007350,29
5,18,3500007700-3500007350,27
5,19,3500007700-3500007350,32
5,20,3500007700-3500007350,35
5,21,3500007700-3500007350,37
5,22,3500007700-3500007350,34
5,23,3500007700-3500007350,37
5,0,3500007350-3500007300,33
5,1,3500007350-3500007300,34
5,2,3500007350-3500007300,34
5,3,3500007350-3500007300,37
5,4,3500007350-3500007300,32
5,5,3500007350-3500007300,35
5,6,3500007350-3500007300,34
5,7,3500007350-3500007300,28
5,8,3500007350-3500007300,30
5,9,3500007350-3500007300,30
5,10,3500007350-3500007300,25
5,11,3500007350-3500007300,25
5,12,3500007350-3500007300,26
5,13,3500007350-3500007300,26
5,14,3500007350-3500007300,0
5,15,3500007350-3500007300,24
5,16,3500007350-3500007300,30
5,17,3500007350-3500007300,29
5,18,3500007350-3500007300,27
5,19,3500007350-3500007300,32
5,20,3500007350-3500007300,35
5,21,3500007350-3500007300,37
5,22,3500007350-3500007300,34
5,23,3500007350-3500007300,37
5,0,3500007300-3500006650,35
5,1,3500007300-3500006650,36
5,2,3500007300-3500006650,37
5,3,3500007300-3500006650,36
5,4,3500007300-3500006650,31
5,5,3500007300-3500006650,31
5,6,3500007300-3500006650,31
5,7,3500007300-3500006650,29
5,8,3500007300-3500006650,28
5,9,3500007300-3500006650,28
5,10,3500007300-3500006650,24
5,11,3500007300-3500006650,25
5,12,3500007300-3500006650,27
5,13,3500007300-3500006650,28
5,14,3500007300-3500006650,0
5,15,3500007300-3500006650,22
5,16,3500007300-3500006650,24
5,17,3500007300-3500006650,23
5,18,3500007300-3500006650,18
5,19,3500007300-3500006650,23
5,20,3500007300-3500006650,26
5,21,3500007300-3500006650,28
5,22,3500007300-3500006650,30
5,23,3500007300-3500006650,36
5,0,3500006650-3500006800,35
5,1,3500006650-3500006800,36
5,2,3500006650-3500006800,37
5,3,3500006650-3500006800,36
5,4,3500006650-3500006800,31
5,5,3500006650-3500006800,31
5,6,3500006650-3500006800,31
5,7,3500006650-3500006800,29
5,8,3500006650-3500006800,28
5,9,3500006650-3500006800,28
5,10,3500006650-3500006800,24
5,11,3500006650-3500006800,25
5,12,3500006650-3500006800,27
5,13,3500006650-3500006800,28
5,14,3500006650-3500006800,0
5,15,3500006650-3500006800,22
5,16,3500006650-3500006800,24
5,17,3500006650-3500006800,23
5,18,3500006650-3500006800,18
5,19,3500006650-3500006800,23
5,20,3500006650-3500006800,26
5,21,3500006650-3500006800,28
5,22,3500006650-3500006800,30
5,23,3500006650-3500006800,36
5,0,3500006800-3500006660,35
5,1,3500006800-3500006660,36
5,2,3500006800-3500006660,37
5,3,3500006800-3500006660,36
5,4,3500006800-3500006660,31
5,5,3500006800-3500006660,31
5,6,3500006800-3500006660,31
5,7,3500006800-3500006660,29
5,8,3500006800-3500006660,28
5,9,3500006800-3500006660,28
5,10,3500006800-3500006660,24
5,11,3500006800-3500006660,25
5,12,3500006800-3500006660,27
5,13,3500006800-3500006660,28
5,14,3500006800-3500006660,0
5,15,3500006800-3500006660,22
5,16,3500006800-3500006660,24
5,17,3500006800-3500006660,23
5,18,3500006800-3500006660,18
5,19,3500006800-3500006660,23
5,20,3500006800-3500006660,26
5,21,3500006800-3500006660,28
5,22,3500006800-3500006660,30
5,23,3500006800-3500006660,36
5,0,3500006660-3500006600,35
5,1,3500006660-3500006600,36
5,2,3500006660-3500006600,37
5,3,3500006660-3500006600,36
5,4,3500006660-3500006600,31
5,5,3500006660-3500006600,31
5,6,3500006660-3500006600,31
5,7,3500006660-3500006600,29
5,8,3500006660-3500006600,28
5,9,3500006660-3500006600,28
5,10,3500006660-3500006600,24
5,11,3500006660-3500006600,25
5,12,3500006660-3500006600,27
5,13,3500006660-3500006600,28
5,14,3500006660-3500006600,0
5,15,3500006660-3500006600,22
5,16,3500006660-3500006600,24
5,17,3500006660-3500006600,23
5,18,3500006660-3500006600,18
5,19,3500006660-3500006600,23
5,20,3500006660-3500006600,26
5,21,3500006660-3500006600,28
5,22,3500006660-3500006600,30
5,23,3500006660-3500006600,36
5,0,3500006600-3500006901,33
5,1,3500006600-3500006901,32
5,2,3500006600-3500006901,32
5,3,3500006600-3500006901,31
5,4,3500006600-3500006901,36
5,5,3500006600-3500006901,34
5,6,3500006600-3500006901,31
5,7,3500006600-3500006901,26
5,8,3500006600-3500006901,25
5,9,3500006600-3500006901,25
5,10,3500006600-3500006901,25
5,11,3500006600-3500006901,26
5,12,3500006600-3500006901,25
5,13,3500006600-3500006901,32
5,14,3500006600-3500006901,0
5,15,3500006600-3500006901,25
5,16,3500006600-3500006901,25
5,17,3500006600-3500006901,17
5,18,3500006600-3500006901,11
5,19,3500006600-3500006901,19
5,20,3500006600-3500006901,29
5,21,3500006600-3500006901,28
5,22,3500006600-3500006901,32
5,23,3500006600-3500006901,35
5,0,3500006901-3500006900,33
5,1,3500006901-3500006900,32
5,2,3500006901-3500006900,32
5,3,3500006901-3500006900,31
5,4,3500006901-3500006900,36
5,5,3500006901-3500006900,34
5,6,3500006901-3500006900,31
5,7,3500006901-3500006900,26
5,8,3500006901-3500006900,25
5,9,3500006901-3500006900,25
5,10,3500006901-3500006900,25
5,11,3500006901-3500006900,26
5,12,3500006901-3500006900,25
5,13,3500006901-3500006900,32
5,14,3500006901-3500006900,0
5,15,3500006901-3500006900,25
5,16,3500006901-3500006900,25
5,17,3500006901-3500006900,17
5,18,3500006901-3500006900,11
5,19,3500006901-3500006900,19
5,20,3500006901-3500006900,29
5,21,3500006901-3500006900,28
5,22,3500006901-3500006900,32
5,23,3500006901-3500006900,35
5,0,3500006900-3500007100,33
5,1,3500006900-3500007100,32
5,2,3500006900-3500007100,32
5,3,3500006900-3500007100,31
5,4,3500006900-3500007100,36
5,5,3500006900-3500007100,34
5,6,3500006900-3500007100,31
5,7,3500006900-3500007100,26
5,8,3500006900-3500007100,25
5,9,3500006900-3500007100,25
5,10,3500006900-3500007100,25
5,11,3500006900-3500007100,26
5,12,3500006900-3500007100,25
5,13,3500006900-3500007100,32
5,14,3500006900-3500007100,0
5,15,3500006900-3500007100,25
5,16,3500006900-3500007100,25
5,17,3500006900-3500007100,17
5,18,3500006900-3500007100,11
5,19,3500006900-3500007100,19
5,20,3500006900-3500007100,29
5,21,3500006900-3500007100,28
5,22,3500006900-3500007100,32
5,23,3500006900-3500007100,35
5,0,3500007100-3500007400,35
5,1,3500007100-3500007400,36
5,2,3500007100-3500007400,37
5,3,3500007100-3500007400,36
5,4,3500007100-3500007400,35
5,5,3500007100-3500007400,35
5,6,3500007100-3500007400,34
5,7,3500007100-3500007400,31
5,8,3500007100-3500007400,25
5,9,3500007100-3500007400,30
5,10,3500007100-3500007400,28
5,11,3500007100-3500007400,29
5,12,3500007100-3500007400,27
5,13,3500007100-3500007400,30
5,14,3500007100-3500007400,0
5,15,3500007100-3500007400,29
5,16,3500007100-3500007400,25
5,17,3500007100-3500007400,25
5,18,3500007100-3500007400,25
5,19,3500007100-3500007400,27
5,20,3500007100-3500007400,27
5,21,3500007100-3500007400,34
5,22,3500007100-3500007400,37
5,23,3500007100-3500007400,32
5,0,3500007400-3500007500,35
5,1,3500007400-3500007500,36
5,2,3500007400-3500007500,37
5,3,3500007400-3500007500,36
5,4,3500007400-3500007500,35
5,5,3500007400-3500007500,35
5,6,3500007400-3500007500,34
5,7,3500007400-3500007500,31
5,8,3500007400-3500007500,25
5,9,3500007400-3500007500,30
5,10,3500007400-3500007500,28
5,11,3500007400-3500007500,29
5,12,3500007400-3500007500,27
5,13,3500007400-3500007500,30
5,14,3500007400-3500007500,0
5,15,3500007400-3500007500,29
5,16,3500007400-3500007500,25
5,17,3500007400-3500007500,25
5,18,3500007400-3500007500,25
5,19,3500007400-3500007500,27
5,20,3500007400-3500007500,27
5,21,3500007400-3500007500,34
5,22,3500007400-3500007500,37
5,23,3500007400-3500007500,32
5,0,3500007500-3500059000,53
5,1,3500007500-3500059000,54
5,2,3500007500-3500059000,55
5,3,3500007500-3500059000,54
5,4,3500007500-3500059000,52
5,5,3500007500-3500059000,52
5,6,3500007500-3500059000,48
5,7,3500007500-3500059000,47
5,8,3500007500-3500059000,46
5,9,3500007500-3500059000,47
5,10,3500007500-3500059000,45
5,11,3500007500-3500059000,47
5,12,3500007500-3500059000,48
5,13,3500007500-3500059000,45
5,14,3500007500-3500059000,0
5,15,3500007500-3500059000,47
5,16,3500007500-3500059000,46
5,17,3500007500-3500059000,46
5,18,3500007500-3500059000,46
5,19,3500007500-3500059000,46
5,20,3500007500-3500059000,48
5,21,3500007500-3500059000,51
5,22,3500007500-3500059000,50
5,23,3500007500-3500059000,49
5,0,3500059000-3500007500,35
5,1,3500059000-3500007500,44
5,2,3500059000-3500007500,48
5,3,3500059000-3500007500,48
5,4,3500059000-3500007500,46
5,5,3500059000-3500007500,42
5,6,3500059000-3500007500,34
5,7,3500059000-3500007500,24
5,8,3500059000-3500007500,19
5,9,3500059000-3500007500,23
5,10,3500059000-3500007500,24
5,11,3500059000-3500007500,28
5,12,3500059000-3500007500,27
5,13,3500059000-3500007500,25
5,14,3500059000-3500007500,0
5,15,3500059000-3500007500,27
5,16,3500059000-3500007500,27
5,17,3500059000-3500007500,27
5,18,3500059000-3500007500,25
5,19,3500059000-3500007500,22
5,20,3500059000-3500007500,28
5,21,3500059000-3500007500,33
5,22,3500059000-3500007500,44
5,23,3500059000-3500007500,41
5,0,3500007500-3500007400,42
5,1,3500007500-3500007400,44
5,2,3500007500-3500007400,47
5,3,3500007500-3500007400,44
5,4,3500007500-3500007400,40
5,5,3500007500-3500007400,39
5,6,3500007500-3500007400,37
5,7,3500007500-3500007400,27
5,8,3500007500-3500007400,33
5,9,3500007500-3500007400,29
5,10,3500007500-3500007400,27
5,11,3500007500-3500007400,25
5,12,3500007500-3500007400,33
5,13,3500007500-3500007400,26
5,14,3500007500-3500007400,0
5,15,3500007500-3500007400,29
5,16,3500007500-3500007400,30
5,17,3500007500-3500007400,29
5,18,3500007500-3500007400,27
5,19,3500007500-3500007400,29
5,20,3500007500-3500007400,33
5,21,3500007500-3500007400,33
5,22,3500007500-3500007400,37
5,23,3500007500-3500007400,35
5,0,3500007400-3500007100,42
5,1,3500007400-3500007100,44
5,2,3500007400-3500007100,47
5,3,3500007400-3500007100,44
5,4,3500007400-3500007100,40
5,5,3500007400-3500007100,39
5,6,3500007400-3500007100,37
5,7,3500007400-3500007100,27
5,8,3500007400-3500007100,33
5,9,3500007400-3500007100,29
5,10,3500007400-3500007100,27
5,11,3500007400-3500007100,25
5,12,3500007400-3500007100,33
5,13,3500007400-3500007100,26
