date,time,road,speed,max_speed,speed_ratio
14,11,3500007700-3500056400,40,50,0.8
14,12,3500007700-3500056400,38,50,0.76
14,13,3500007700-3500056400,39,50,0.78
14,14,3500007700-3500056400,0,50,0.0
14,15,3500007700-3500056400,39,50,0.78
14,16,3500007700-3500056400,39,50,0.78
14,17,3500007700-3500056400,36,50,0.72
14,18,3500007700-3500056400,35,50,0.7
14,19,3500007700-3500056400,42,50,0.84
14,20,3500007700-3500056400,43,50,0.86
14,21,3500007700-3500056400,39,50,0.78
14,22,3500007700-3500056400,45,50,0.9
14,23,3500007700-3500056400,47,50,0.94
14,0,3500007700-3500081900,51,50,1.02
14,1,3500007700-3500081900,49,50,0.98
14,2,3500007700-3500081900,52,50,1.04
14,3,3500007700-3500081900,52,50,1.04
14,4,3500007700-3500081900,49,50,0.98
14,5,3500007700-3500081900,51,50,1.02
14,6,3500007700-3500081900,48,50,0.96
14,7,3500007700-3500081900,45,50,0.9
14,8,3500007700-3500081900,41,50,0.82
14,9,3500007700-3500081900,38,50,0.76
14,10,3500007700-3500081900,41,50,0.82
14,11,3500007700-3500081900,40,50,0.8
14,12,3500007700-3500081900,38,50,0.76
14,13,3500007700-3500081900,39,50,0.78
14,14,3500007700-3500081900,0,50,0.0
14,15,3500007700-3500081900,39,50,0.78
14,16,3500007700-3500081900,39,50,0.78
14,17,3500007700-3500081900,36,50,0.72
14,18,3500007700-3500081900,35,50,0.7
14,19,3500007700-3500081900,42,50,0.84
14,20,3500007700-3500081900,43,50,0.86
14,21,3500007700-3500081900,39,50,0.78
14,22,3500007700-3500081900,45,50,0.9
14,23,3500007700-3500081900,47,50,0.94
15,0,3500007700-3500056400,48,50,0.96
15,1,3500007700-3500056400,45,50,0.9
15,2,3500007700-3500056400,46,50,0.92
15,3,3500007700-3500056400,46,50,0.92
15,4,3500007700-3500056400,47,50,0.94
15,5,3500007700-3500056400,45,50,0.9
15,6,3500007700-3500056400,39,50,0.78
15,7,3500007700-3500056400,30,50,0.6
15,8,3500007700-3500056400,33,50,0.66
15,9,3500007700-3500056400,39,50,0.78
15,10,3500007700-3500056400,37,50,0.74
15,11,3500007700-3500056400,33,50,0.66
15,12,3500007700-3500056400,36,50,0.72
15,13,3500007700-3500056400,36,50,0.72
15,14,3500007700-3500056400,0,50,0.0
15,15,3500007700-3500056400,35,50,0.7
15,16,3500007700-3500056400,36,50,0.72
15,17,3500007700-3500056400,34,50,0.68
15,18,3500007700-3500056400,34,50,0.68
15,19,3500007700-3500056400,37,50,0.74
15,20,3500007700-3500056400,40,50,0.8
15,21,3500007700-3500056400,39,50,0.78
15,22,3500007700-3500056400,37,50,0.74
15,23,3500007700-3500056400,38,50,0.76
15,0,3500007700-3500081900,48,50,0.96
15,1,3500007700-3500081900,45,50,0.9
15,2,3500007700-3500081900,46,50,0.92
15,3,3500007700-3500081900,46,50,0.92
15,4,3500007700-3500081900,47,50,0.94
15,5,3500007700-3500081900,45,50,0.9
15,6,3500007700-3500081900,39,50,0.78
15,7,3500007700-3500081900,30,50,0.6
15,8,3500007700-3500081900,33,50,0.66
15,9,3500007700-3500081900,39,50,0.78
15,10,3500007700-3500081900,37,50,0.74
15,11,3500007700-3500081900,33,50,0.66
15,12,3500007700-3500081900,36,50,0.72
15,13,3500007700-3500081900,36,50,0.72
15,14,3500007700-3500081900,0,50,0.0
15,15,3500007700-3500081900,35,50,0.7
15,16,3500007700-3500081900,36,50,0.72
15,17,3500007700-3500081900,34,50,0.68
15,18,3500007700-3500081900,34,50,0.68
15,19,3500007700-3500081900,37,50,0.74
15,20,3500007700-3500081900,40,50,0.8
15,21,3500007700-3500081900,39,50,0.78
15,22,3500007700-3500081900,37,50,0.74
15,23,3500007700-3500081900,38,50,0.76
16,0,3500007700-3500056400,44,50,0.88
16,1,3500007700-3500056400,49,50,0.98
16,2,3500007700-3500056400,50,50,1.0
16,3,3500007700-3500056400,46,50,0.92
16,4,3500007700-3500056400,46,50,0.92
16,5,3500007700-3500056400,46,50,0.92
16,6,3500007700-3500056400,40,50,0.8
16,7,3500007700-3500056400,28,50,0.56
16,8,3500007700-3500056400,33,50,0.66
16,9,3500007700-3500056400,39,50,0.78
16,10,3500007700-3500056400,38,50,0.76
16,11,3500007700-3500056400,38,50,0.76
16,12,3500007700-3500056400,39,50,0.78
16,13,3500007700-3500056400,36,50,0.72
16,14,3500007700-3500056400,0,50,0.0
16,15,3500007700-3500056400,36,50,0.72
16,16,3500007700-3500056400,37,50,0.74
16,17,3500007700-3500056400,36,50,0.72
16,18,3500007700-3500056400,35,50,0.7
16,19,3500007700-3500056400,35,50,0.7
16,20,3500007700-3500056400,38,50,0.76
16,21,3500007700-3500056400,42,50,0.84
16,22,3500007700-3500056400,42,50,0.84
16,23,3500007700-3500056400,43,50,0.86
16,0,3500007700-3500081900,44,50,0.88
16,1,3500007700-3500081900,49,50,0.98
16,2,3500007700-3500081900,50,50,1.0
16,3,3500007700-3500081900,46,50,0.92
16,4,3500007700-3500081900,46,50,0.92
16,5,3500007700-3500081900,46,50,0.92
16,6,3500007700-3500081900,40,50,0.8
16,7,3500007700-3500081900,28,50,0.56
16,8,3500007700-3500081900,33,50,0.66
16,9,3500007700-3500081900,39,50,0.78
16,10,3500007700-3500081900,38,50,0.76
16,11,3500007700-3500081900,38,50,0.76
16,12,3500007700-3500081900,39,50,0.78
16,13,3500007700-3500081900,36,50,0.72
16,14,3500007700-3500081900,0,50,0.0
16,15,3500007700-3500081900,36,50,0.72
16,16,3500007700-3500081900,37,50,0.74
16,17,3500007700-3500081900,36,50,0.72
16,18,3500007700-3500081900,35,50,0.7
16,19,3500007700-3500081900,35,50,0.7
16,20,3500007700-3500081900,38,50,0.76
16,21,3500007700-3500081900,42,50,0.84
16,22,3500007700-3500081900,42,50,0.84
16,23,3500007700-3500081900,43,50,0.86
17,0,3500007700-3500056400,45,50,0.9
17,1,3500007700-3500056400,47,50,0.94
17,2,3500007700-3500056400,48,50,0.96
17,3,3500007700-3500056400,49,50,0.98
17,4,3500007700-3500056400,47,50,0.94
17,5,3500007700-3500056400,46,50,0.92
17,6,3500007700-3500056400,39,50,0.78
17,7,3500007700-3500056400,23,50,0.46
17,8,3500007700-3500056400,31,50,0.62
17,9,3500007700-3500056400,36,50,0.72
17,10,3500007700-3500056400,33,50,0.66
17,11,3500007700-3500056400,34,50,0.68
17,12,3500007700-3500056400,36,50,0.72
17,13,3500007700-3500056400,37,50,0.74
17,14,3500007700-3500056400,0,50,0.0
17,15,3500007700-3500056400,36,50,0.72
17,16,3500007700-3500056400,37,50,0.74
17,17,3500007700-3500056400,37,50,0.74
17,18,3500007700-3500056400,34,50,0.68
17,19,3500007700-3500056400,38,50,0.76
17,20,3500007700-3500056400,41,50,0.82
17,21,3500007700-3500056400,41,50,0.82
17,22,3500007700-3500056400,43,50,0.86
17,23,3500007700-3500056400,45,50,0.9
17,0,3500007700-3500081900,45,50,0.9
17,1,3500007700-3500081900,47,50,0.94
17,2,3500007700-3500081900,48,50,0.96
17,3,3500007700-3500081900,49,50,0.98
17,4,3500007700-3500081900,47,50,0.94
17,5,3500007700-3500081900,46,50,0.92
17,6,3500007700-3500081900,39,50,0.78
17,7,3500007700-3500081900,23,50,0.46
17,8,3500007700-3500081900,31,50,0.62
17,9,3500007700-3500081900,36,50,0.72
17,10,3500007700-3500081900,33,50,0.66
17,11,3500007700-3500081900,34,50,0.68
17,12,3500007700-3500081900,36,50,0.72
17,13,3500007700-3500081900,37,50,0.74
17,14,3500007700-3500081900,0,50,0.0
17,15,3500007700-3500081900,36,50,0.72
17,16,3500007700-3500081900,37,50,0.74
17,17,3500007700-3500081900,37,50,0.74
17,18,3500007700-3500081900,34,50,0.68
17,19,3500007700-3500081900,38,50,0.76
17,20,3500007700-3500081900,41,50,0.82
17,21,3500007700-3500081900,41,50,0.82
17,22,3500007700-3500081900,43,50,0.86
17,23,3500007700-3500081900,45,50,0.9
18,0,3500007700-3500056400,46,50,0.92
18,1,3500007700-3500056400,46,50,0.92
18,2,3500007700-3500056400,47,50,0.94
18,3,3500007700-3500056400,47,50,0.94
18,4,3500007700-3500056400,46,50,0.92
18,5,3500007700-3500056400,45,50,0.9
18,6,3500007700-3500056400,41,50,0.82
18,7,3500007700-3500056400,30,50,0.6
18,8,3500007700-3500056400,32,50,0.64
18,9,3500007700-3500056400,36,50,0.72
18,10,3500007700-3500056400,37,50,0.74
18,11,3500007700-3500056400,36,50,0.72
18,12,3500007700-3500056400,36,50,0.72
18,13,3500007700-3500056400,35,50,0.7
18,14,3500007700-3500056400,0,50,0.0
18,15,3500007700-3500056400,33,50,0.66
18,16,3500007700-3500056400,37,50,0.74
18,17,3500007700-3500056400,38,50,0.76
18,18,3500007700-3500056400,36,50,0.72
18,19,3500007700-3500056400,36,50,0.72
18,20,3500007700-3500056400,37,50,0.74
18,21,3500007700-3500056400,41,50,0.82
18,22,3500007700-3500056400,44,50,0.88
18,23,3500007700-3500056400,47,50,0.94
18,0,3500007700-3500081900,46,50,0.92
18,1,3500007700-3500081900,46,50,0.92
18,2,3500007700-3500081900,47,50,0.94
18,3,3500007700-3500081900,47,50,0.94
18,4,3500007700-3500081900,46,50,0.92
18,5,3500007700-3500081900,45,50,0.9
18,6,3500007700-3500081900,41,50,0.82
18,7,3500007700-3500081900,30,50,0.6
18,8,3500007700-3500081900,32,50,0.64
18,9,3500007700-3500081900,36,50,0.72
18,10,3500007700-3500081900,37,50,0.74
18,11,3500007700-3500081900,36,50,0.72
18,12,3500007700-3500081900,36,50,0.72
18,13,3500007700-3500081900,35,50,0.7
18,14,3500007700-3500081900,0,50,0.0
18,15,3500007700-3500081900,33,50,0.66
18,16,3500007700-3500081900,37,50,0.74
18,17,3500007700-3500081900,38,50,0.76
18,18,3500007700-3500081900,36,50,0.72
18,19,3500007700-3500081900,36,50,0.72
18,20,3500007700-3500081900,37,50,0.74
18,21,3500007700-3500081900,41,50,0.82
18,22,3500007700-3500081900,44,50,0.88
18,23,3500007700-3500081900,47,50,0.94
19,0,3500007700-3500056400,44,50,0.88
19,1,3500007700-3500056400,47,50,0.94
19,2,3500007700-3500056400,45,50,0.9
19,3,3500007700-3500056400,43,50,0.86
19,4,3500007700-3500056400,42,50,0.84
19,5,3500007700-3500056400,45,50,0.9
19,6,3500007700-3500056400,42,50,0.84
19,7,3500007700-3500056400,28,50,0.56
19,8,3500007700-3500056400,32,50,0.64
19,9,3500007700-3500056400,37,50,0.74
19,10,3500007700-3500056400,38,50,0.76
19,11,3500007700-3500056400,36,50,0.72
19,12,3500007700-3500056400,36,50,0.72
19,13,3500007700-3500056400,35,50,0.7
19,14,3500007700-3500056400,0,50,0.0
19,15,3500007700-3500056400,36,50,0.72
19,16,3500007700-3500056400,36,50,0.72
19,17,3500007700-3500056400,34,50,0.68
19,18,3500007700-3500056400,32,50,0.64
19,19,3500007700-3500056400,38,50,0.76
19,20,3500007700-3500056400,42,50,0.84
19,21,3500007700-3500056400,40,50,0.8
19,22,3500007700-3500056400,40,50,0.8
19,23,3500007700-3500056400,45,50,0.9
19,0,3500007700-3500081900,44,50,0.88
19,1,3500007700-3500081900,47,50,0.94
19,2,3500007700-3500081900,45,50,0.9
19,3,3500007700-3500081900,43,50,0.86
19,4,3500007700-3500081900,42,50,0.84
19,5,3500007700-3500081900,45,50,0.9
19,6,3500007700-3500081900,42,50,0.84
19,7,3500007700-3500081900,28,50,0.56
19,8,3500007700-3500081900,32,50,0.64
19,9,3500007700-3500081900,37,50,0.74
19,10,3500007700-3500081900,38,50,0.76
19,11,3500007700-3500081900,36,50,0.72
19,12,3500007700-3500081900,36,50,0.72
19,13,3500007700-3500081900,35,50,0.7
19,14,3500007700-3500081900,0,50,0.0
19,15,3500007700-3500081900,36,50,0.72
19,16,3500007700-3500081900,36,50,0.72
19,17,3500007700-3500081900,34,50,0.68
19,18,3500007700-3500081900,32,50,0.64
19,19,3500007700-3500081900,38,50,0.76
19,20,3500007700-3500081900,42,50,0.84
19,21,3500007700-3500081900,40,50,0.8
19,22,3500007700-3500081900,40,50,0.8
19,23,3500007700-3500081900,45,50,0.9
20,0,3500007700-3500056400,45,50,0.9
20,1,3500007700-3500056400,46,50,0.92
20,2,3500007700-3500056400,50,50,1.0
20,3,3500007700-3500056400,50,50,1.0
20,4,3500007700-3500056400,48,50,0.96
20,5,3500007700-3500056400,47,50,0.94
20,6,3500007700-3500056400,42,50,0.84
20,7,3500007700-3500056400,36,50,0.72
20,8,3500007700-3500056400,38,50,0.76
20,9,3500007700-3500056400,40,50,0.8
20,10,3500007700-3500056400,40,50,0.8
20,11,3500007700-3500056400,36,50,0.72
20,12,3500007700-3500056400,35,50,0.7
20,13,3500007700-3500056400,34,50,0.68
20,14,3500007700-3500056400,0,50,0.0
20,15,3500007700-3500056400,32,50,0.64
20,16,3500007700-3500056400,31,50,0.62
20,17,3500007700-3500056400,35,50,0.7
20,18,3500007700-3500056400,36,50,0.72
20,19,3500007700-3500056400,37,50,0.74
20,20,3500007700-3500056400,40,50,0.8
20,21,3500007700-3500056400,42,50,0.84
20,22,3500007700-3500056400,45,50,0.9
20,23,3500007700-3500056400,51,50,1.02
20,0,3500007700-3500081900,45,50,0.9
20,1,3500007700-3500081900,46,50,0.92
20,2,3500007700-3500081900,50,50,1.0
20,3,3500007700-3500081900,50,50,1.0
20,4,3500007700-3500081900,48,50,0.96
20,5,3500007700-3500081900,47,50,0.94
20,6,3500007700-3500081900,42,50,0.84
20,7,3500007700-3500081900,36,50,0.72
20,8,3500007700-3500081900,38,50,0.76
20,9,3500007700-3500081900,40,50,0.8
20,10,3500007700-3500081900,40,50,0.8
20,11,3500007700-3500081900,36,50,0.72
20,12,3500007700-3500081900,35,50,0.7
20,13,3500007700-3500081900,34,50,0.68
20,14,3500007700-3500081900,0,50,0.0
20,15,3500007700-3500081900,32,50,0.64
20,16,3500007700-3500081900,31,50,0.62
20,17,3500007700-3500081900,35,50,0.7
20,18,3500007700-3500081900,36,50,0.72
20,19,3500007700-3500081900,37,50,0.74
20,20,3500007700-3500081900,40,50,0.8
20,21,3500007700-3500081900,42,50,0.84
20,22,3500007700-3500081900,45,50,0.9
20,23,3500007700-3500081900,51,50,1.02
21,0,3500007700-3500056400,46,50,0.92
21,1,3500007700-3500056400,48,50,0.96
21,2,3500007700-3500056400,48,50,0.96
21,3,3500007700-3500056400,47,50,0.94
21,4,3500007700-3500056400,48,50,0.96
21,5,3500007700-3500056400,49,50,0.98
21,6,3500007700-3500056400,52,50,1.04
21,7,3500007700-3500056400,46,50,0.92
21,8,3500007700-3500056400,42,50,0.84
21,9,3500007700-3500056400,40,50,0.8
21,10,3500007700-3500056400,41,50,0.82
21,11,3500007700-3500056400,40,50,0.8
21,12,3500007700-3500056400,40,50,0.8
21,13,3500007700-3500056400,38,50,0.76
21,14,3500007700-3500056400,0,50,0.0
21,15,3500007700-3500056400,38,50,0.76
21,16,3500007700-3500056400,38,50,0.76
21,17,3500007700-3500056400,38,50,0.76
21,18,3500007700-3500056400,38,50,0.76
21,19,3500007700-3500056400,40,50,0.8
21,20,3500007700-3500056400,44,50,0.88
21,21,3500007700-3500056400,45,50,0.9
21,22,3500007700-3500056400,48,50,0.96
21,23,3500007700-3500056400,48,50,0.96
21,0,3500007700-3500081900,46,50,0.92
21,1,3500007700-3500081900,48,50,0.96
21,2,3500007700-3500081900,48,50,0.96
21,3,3500007700-3500081900,47,50,0.94
21,4,3500007700-3500081900,48,50,0.96
21,5,3500007700-3500081900,49,50,0.98
21,6,3500007700-3500081900,52,50,1.04
21,7,3500007700-3500081900,46,50,0.92
21,8,3500007700-3500081900,42,50,0.84
21,9,3500007700-3500081900,40,50,0.8
21,10,3500007700-3500081900,41,50,0.82
21,11,3500007700-3500081900,40,50,0.8
21,12,3500007700-3500081900,40,50,0.8
21,13,3500007700-3500081900,38,50,0.76
21,14,3500007700-3500081900,0,50,0.0
21,15,3500007700-3500081900,38,50,0.76
21,16,3500007700-3500081900,38,50,0.76
21,17,3500007700-3500081900,38,50,0.76
21,18,3500007700-3500081900,38,50,0.76
21,19,3500007700-3500081900,40,50,0.8
21,20,3500007700-3500081900,44,50,0.88
21,21,3500007700-3500081900,45,50,0.9
21,22,3500007700-3500081900,48,50,0.96
21,23,3500007700-3500081900,48,50,0.96
22,0,3500007700-3500056400,44,50,0.88
22,1,3500007700-3500056400,45,50,0.9
22,2,3500007700-3500056400,46,50,0.92
22,3,3500007700-3500056400,49,50,0.98
22,4,3500007700-3500056400,45,50,0.9
22,5,3500007700-3500056400,43,50,0.86
22,6,3500007700-3500056400,40,50,0.8
22,7,3500007700-3500056400,31,50,0.62
22,8,3500007700-3500056400,35,50,0.7
22,9,3500007700-3500056400,37,50,0.74
22,10,3500007700-3500056400,33,50,0.66
22,11,3500007700-3500056400,34,50,0.68
22,12,3500007700-3500056400,36,50,0.72
22,13,3500007700-3500056400,35,50,0.7
22,14,3500007700-3500056400,0,50,0.0
22,15,3500007700-3500056400,37,50,0.74
22,16,3500007700-3500056400,36,50,0.72
22,17,3500007700-3500056400,37,50,0.74
22,18,3500007700-3500056400,34,50,0.68
22,19,3500007700-3500056400,36,50,0.72
22,20,3500007700-3500056400,40,50,0.8
22,21,3500007700-3500056400,39,50,0.78
22,22,3500007700-3500056400,40,50,0.8
22,23,3500007700-3500056400,38,50,0.76
22,0,3500007700-3500081900,44,50,0.88
22,1,3500007700-3500081900,45,50,0.9
22,2,3500007700-3500081900,46,50,0.92
22,3,3500007700-3500081900,49,50,0.98
22,4,3500007700-3500081900,45,50,0.9
22,5,3500007700-3500081900,43,50,0.86
22,6,3500007700-3500081900,40,50,0.8
22,7,3500007700-3500081900,31,50,0.62
22,8,3500007700-3500081900,35,50,0.7
22,9,3500007700-3500081900,37,50,0.74
22,10,3500007700-3500081900,33,50,0.66
22,11,3500007700-3500081900,34,50,0.68
22,12,3500007700-3500081900,36,50,0.72
22,13,3500007700-3500081900,35,50,0.7
22,14,3500007700-3500081900,0,50,0.0
22,15,3500007700-3500081900,37,50,0.74
22,16,3500007700-3500081900,36,50,0.72
22,17,3500007700-3500081900,37,50,0.74
22,18,3500007700-3500081900,34,50,0.68
22,19,3500007700-3500081900,36,50,0.72
22,20,3500007700-3500081900,40,50,0.8
22,21,3500007700-3500081900,39,50,0.78
22,22,3500007700-3500081900,40,50,0.8
22,23,3500007700-3500081900,38,50,0.76
23,0,3500007700-3500056400,40,50,0.8
23,1,3500007700-3500056400,43,50,0.86
23,2,3500007700-3500056400,43,50,0.86
23,3,3500007700-3500056400,44,50,0.88
23,4,3500007700-3500056400,43,50,0.86
23,5,3500007700-3500056400,44,50,0.88
23,6,3500007700-3500056400,40,50,0.8
23,7,3500007700-3500056400,30,50,0.6
23,8,3500007700-3500056400,36,50,0.72
23,9,3500007700-3500056400,39,50,0.78
23,10,3500007700-3500056400,38,50,0.76
23,11,3500007700-3500056400,38,50,0.76
23,12,3500007700-3500056400,38,50,0.76
23,13,3500007700-3500056400,36,50,0.72
23,14,3500007700-3500056400,0,50,0.0
23,15,3500007700-3500056400,35,50,0.7
23,16,3500007700-3500056400,38,50,0.76
23,17,3500007700-3500056400,37,50,0.74
23,18,3500007700-3500056400,33,50,0.66
23,19,3500007700-3500056400,42,50,0.84
23,20,3500007700-3500056400,44,50,0.88
23,21,3500007700-3500056400,44,50,0.88
23,22,3500007700-3500056400,43,50,0.86
23,23,3500007700-3500056400,46,50,0.92
23,0,3500007700-3500081900,40,50,0.8
23,1,3500007700-3500081900,43,50,0.86
23,2,3500007700-3500081900,43,50,0.86
23,3,3500007700-3500081900,44,50,0.88
23,4,3500007700-3500081900,43,50,0.86
23,5,3500007700-3500081900,44,50,0.88
23,6,3500007700-3500081900,40,50,0.8
23,7,3500007700-3500081900,30,50,0.6
23,8,3500007700-3500081900,36,50,0.72
23,9,3500007700-3500081900,39,50,0.78
23,10,3500007700-3500081900,38,50,0.76
23,11,3500007700-3500081900,38,50,0.76
23,12,3500007700-3500081900,38,50,0.76
23,13,3500007700-3500081900,36,50,0.72
23,14,3500007700-3500081900,0,50,0.0
23,15,3500007700-3500081900,35,50,0.7
23,16,3500007700-3500081900,38,50,0.76
23,17,3500007700-3500081900,37,50,0.74
23,18,3500007700-3500081900,33,50,0.66
23,19,3500007700-3500081900,42,50,0.84
23,20,3500007700-3500081900,44,50,0.88
23,21,3500007700-3500081900,44,50,0.88
23,22,3500007700-3500081900,43,50,0.86
23,23,3500007700-3500081900,46,50,0.92
24,0,3500007700-3500056400,48,50,0.96
24,1,3500007700-3500056400,47,50,0.94
24,2,3500007700-3500056400,48,50,0.96
24,3,3500007700-3500056400,49,50,0.98
24,4,3500007700-3500056400,49,50,0.98
24,5,3500007700-3500056400,48,50,0.96
24,6,3500007700-3500056400,42,50,0.84
24,7,3500007700-3500056400,29,50,0.58
24,8,3500007700-3500056400,36,50,0.72
24,9,3500007700-3500056400,38,50,0.76
24,10,3500007700-3500056400,33,50,0.66
24,11,3500007700-3500056400,36,50,0.72
24,12,3500007700-3500056400,38,50,0.76
24,13,3500007700-3500056400,36,50,0.72
24,14,3500007700-3500056400,0,50,0.0
24,15,3500007700-3500056400,35,50,0.7
24,16,3500007700-3500056400,36,50,0.72
24,17,3500007700-3500056400,39,50,0.78
24,18,3500007700-3500056400,37,50,0.74
24,19,3500007700-3500056400,36,50,0.72
24,20,3500007700-3500056400,37,50,0.74
24,21,3500007700-3500056400,39,50,0.78
24,22,3500007700-3500056400,41,50,0.82
24,23,3500007700-3500056400,47,50,0.94
24,0,3500007700-3500081900,48,50,0.96
24,1,3500007700-3500081900,47,50,0.94
24,2,3500007700-3500081900,48,50,0.96
24,3,3500007700-3500081900,49,50,0.98
24,4,3500007700-3500081900,49,50,0.98
24,5,3500007700-3500081900,48,50,0.96
24,6,3500007700-3500081900,42,50,0.84
24,7,3500007700-3500081900,29,50,0.58
24,8,3500007700-3500081900,36,50,0.72
24,9,3500007700-3500081900,38,50,0.76
24,10,3500007700-3500081900,33,50,0.66
24,11,3500007700-3500081900,36,50,0.72
24,12,3500007700-3500081900,38,50,0.76
24,13,3500007700-3500081900,36,50,0.72
24,14,3500007700-3500081900,0,50,0.0
24,15,3500007700-3500081900,35,50,0.7
24,16,3500007700-3500081900,36,50,0.72
24,17,3500007700-3500081900,39,50,0.78
24,18,3500007700-3500081900,37,50,0.74
24,19,3500007700-3500081900,36,50,0.72
24,20,3500007700-3500081900,37,50,0.74
24,21,3500007700-3500081900,39,50,0.78
24,22,3500007700-3500081900,41,50,0.82
24,23,3500007700-3500081900,47,50,0.94
25,0,3500007700-3500056400,46,50,0.92
25,1,3500007700-3500056400,46,50,0.92
25,2,3500007700-3500056400,46,50,0.92
25,3,3500007700-3500056400,47,50,0.94
25,4,3500007700-3500056400,46,50,0.92
25,5,3500007700-3500056400,47,50,0.94
25,6,3500007700-3500056400,44,50,0.88
25,7,3500007700-3500056400,27,50,0.54
25,8,3500007700-3500056400,34,50,0.68
25,9,3500007700-3500056400,37,50,0.74
25,10,3500007700-3500056400,38,50,0.76
25,11,3500007700-3500056400,37,50,0.74
25,12,3500007700-3500056400,38,50,0.76
25,13,3500007700-3500056400,36,50,0.72
25,14,3500007700-3500056400,0,50,0.0
25,15,3500007700-3500056400,35,50,0.7
25,16,3500007700-3500056400,35,50,0.7
25,17,3500007700-3500056400,37,50,0.74
25,18,3500007700-3500056400,35,50,0.7
25,19,3500007700-3500056400,36,50,0.72
25,20,3500007700-3500056400,42,50,0.84
25,21,3500007700-3500056400,41,50,0.82
25,22,3500007700-3500056400,41,50,0.82
25,23,3500007700-3500056400,46,50,0.92
25,0,3500007700-3500081900,46,50,0.92
25,1,3500007700-3500081900,46,50,0.92
25,2,3500007700-3500081900,46,50,0.92
25,3,3500007700-3500081900,47,50,0.94
25,4,3500007700-3500081900,46,50,0.92
25,5,3500007700-3500081900,47,50,0.94
25,6,3500007700-3500081900,44,50,0.88
25,7,3500007700-3500081900,27,50,0.54
25,8,3500007700-3500081900,34,50,0.68
